x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,Shape,Size,PairID,deleted_points
46.34985251,4.9435199,56.3096239,15.13039083,62.67621597,27.89855984,67.19482563,41.84197213,69.62564916,56.75623344,69.40453638,72.4225108,69.60504952,87.6038301,72.6137782,102.0609952,75.87768866,116.768678,77.47321228,132.0077152,79.35626547,147.6011159,79.95003379,163.2260244,79.00667653,178.867969,76.96625641,194.5372411,74.00713709,210.1577259,70.12686914,225.6039216,64.95590871,240.649985,57.81032909,254.6940579,46.7345686,265.3585565,31.39778492,270,17.69242964,267.229783,9.428976495,255.6227723,4.961266914,241.4418052,2.669822007,228.8585639,0,214.6151234,0.654427596,198.929687,2.591153893,183.1794692,4.710904021,167.6984197,7.235914408,152.1296957,10.77473622,136.3868291,12.5100834,120.5577384,11.42920155,105.7071759,6.992334516,91.44492342,2.537045324,76.82247072,0.382597075,61.66959578,0.05192177,46.21772526,1.813755745,30.55287258,7.431418759,15.73454052,18.60206717,3.890025224,32.84414874,0,A_wide_forefoot,270,pair_011,
46.23846632,3.779119543,57.51686468,12.87791849,64.21739368,25.44893039,66.19967193,40.83714403,65.40810241,57.34182322,64.45268623,73.34046445,64.18758083,88.63188818,66.91977738,103.3959765,69.7066229,118.4202238,71.81551106,133.5742383,74.65887816,148.57463,76.71293471,163.7076422,77.08684787,179.1216361,75.9807042,194.7336736,73.69033085,210.4398026,70.31561843,226.0807931,65.55865914,241.3851065,58.51725435,255.3740234,46.89022688,265.3431225,31.99702046,270,18.93116722,266.4722353,10.50738991,255.2739387,5.644032267,241.3830145,3.067069946,228.1451567,0,214.0800726,0.207061745,198.7282724,2.125039868,182.9171084,4.887576307,167.2876713,8.964567472,151.8447032,14.24269618,136.4667526,18.01782813,121.1562484,16.89461307,106.2372509,11.90267245,91.89628155,7.196054956,77.66292254,3.538604005,63.10341996,1.522944955,48.07276045,2.879010992,32.10448156,8.981298631,16.74156329,19.10977475,4.624488558,32.42749626,0,A_wide_forefoot,270,pair_012,
45.5785927,4.126316652,56.58056467,13.47195654,63.05664996,26.04903254,65.57988098,41.07820357,65.84860988,57.24386242,65.73278911,73.19637105,66.0344487,88.2892527,69.47586939,102.748384,72.88212112,117.584851,74.83939523,132.7485048,77.19029107,147.8562608,78.61640742,163.1124808,78.36721523,178.6009995,76.57559563,194.2015567,73.43854339,209.77667,69.09395398,225.1732958,63.55973675,240.2067745,56.46423356,254.2956263,45.568381,265.0431807,30.52114253,270,17.02684908,267.1080481,7.717538627,256.1653347,3.748828272,242.4047044,4.983292917,229.0353251,2.686836122,214.1457143,2.586594213,198.5697621,3.694084449,182.9578442,5.541261884,167.441257,8.498226932,151.9049956,12.58196607,136.2564805,15.57895771,120.7759419,14.32489963,105.9726655,9.280685747,91.78413361,4.530286227,77.40970532,1.446762414,62.63149097,0,47.55770556,1.791555262,31.7987827,7.71700781,16.51908234,18.00544912,4.386413457,31.61606249,0,A_wide_forefoot,270,pair_013,
50.25777847,4.635256164,58.50414745,16.96363393,65.05094934,30.71889681,72.65919628,42.13388014,75.21666281,58.42282717,72.23218901,74.29462964,69.69349186,90.30285761,70.97998777,105.6759249,72.94039502,121.0918922,75.06954253,136.2182362,77.70007384,150.573814,79.3200144,165.8028502,79.3312641,181.8642372,78.26098361,197.8509344,76.38264345,213.8238859,73.65413787,229.7332137,69.39274437,245.3037044,62.0196221,258.9678878,49.15552849,267.0732253,34.8894995,270,22.8197155,265.3847377,15.8582522,253.8952691,10.32488243,239.8547059,3.552251761,226.7856943,0,213.6809608,0.738352817,198.7266522,3.543868004,183.0065179,7.08576627,167.527256,11.95558175,152.3469927,17.5702848,137.3581069,20.63559818,122.4950122,18.27358639,107.9083029,13.44765969,93.63624069,10.07804254,79.48626404,6.975984293,64.17007908,4.563880641,48.09368874,5.258096225,31.62245044,11.28934543,16.24215652,23.39113433,4.626259947,37.83188095,0,A_wide_forefoot,270,pair_014,
50.64598089,3.951446631,61.20221513,13.51655035,68.27940956,26.03620284,72.71051569,40.42087778,74.90600929,56.00949261,74.71891221,71.74146677,74.94799108,86.58709124,77.85489658,101.1424496,80.99333183,116.0169235,82.43202714,131.4812137,84.01492718,147.7168414,84.37927757,164.0001115,83.36884217,180.0430049,82.11099648,196.1240245,79.92892223,212.0155376,77.67254755,227.9385773,73.84052649,243.4138676,66.6643735,257.2854204,54.83867631,266.7583159,39.29323184,270,25.97268425,266.7364777,18.68586264,254.2073029,13.12434214,241.0351926,6.832947637,232.2632479,0,220.9520375,1.248250429,205.3513354,4.960553215,188.8852101,7.42533013,173.2169755,9.504594595,157.6899776,13.33865481,141.8159686,15.21763538,124.9257844,16.23646218,109.4832423,12.34584563,95.04202684,7.822898334,80.15293766,6.201395962,64.60852441,5.893006278,48.95203542,7.499001521,33.05350616,12.78000843,17.64951931,23.41031756,5.114109765,37.33150892,0,A_wide_forefoot,270,pair_015,
46.34206488,4.446767167,55.67309331,16.93301181,62.52518887,30.62359139,68.48461208,41.33275411,69.67941067,57.08884713,67.6677276,73.28371411,66.26123773,89.65744913,68.41668235,105.241279,70.60661476,120.6497442,72.9226429,135.7525415,76.15868214,150.2118692,78.18406809,165.4968749,78.18345613,181.5080187,76.86546082,197.3892554,74.71509316,213.2641797,71.81869047,229.1251208,67.45324872,244.6975615,60.08599423,258.4630551,47.41130874,266.8480029,33.03694188,270,21.05658815,265.4901994,12.77279916,254.4849677,7.684384452,241.9257078,5.171199677,230.6860214,0.024936852,218.2248106,0,203.3977998,2.284974805,187.6090129,5.039456255,172.1447797,9.099675077,157.0101345,14.68283641,141.9803206,18.92910204,126.6538348,18.09636252,110.5423693,13.15718026,95.52684072,9.428165538,81.02967592,6.025286183,65.57745626,2.916815712,49.3689628,3.615770824,32.93358328,9.541508053,17.45015107,20.30682226,5.21051551,33.73355031,0,A_wide_forefoot,270,pair_016,
49.91800903,5.009403746,59.79532737,15.29117802,66.14353692,28.1267234,70.51325242,42.10098815,72.50719562,56.96359584,71.91665875,72.62090191,71.7418076,87.93398231,74.34904908,102.6155391,77.45748336,117.4625666,79.11714057,132.6554919,80.44548551,147.9182654,81.04035599,163.3020352,80.56827189,178.8440739,79.12923198,194.4852542,76.87756748,210.1522282,73.73388757,225.7063912,69.14428995,240.8765588,62.10872612,254.8615986,50.61686457,265.2335254,35.26412361,270,21.62913867,266.9861683,14.35600395,255.1266703,9.063708307,240.3979725,2.575514921,227.3428493,0,213.453749,1.107022452,197.9421215,3.701325218,182.1849775,6.651877236,166.7252593,10.09992148,151.2808088,13.84818426,135.6599315,16.17283709,120.190311,14.92775866,105.3725119,10.68009703,91.03760377,6.214127746,76.55635295,3.795916405,61.53976052,3.589352522,46.03899501,5.39018815,30.45685466,10.88847361,15.85208486,22.16260818,3.974808032,36.51558039,0,A_wide_forefoot,270,pair_017,
48.27997832,3.803743141,59.12945909,13.11530623,66.24480211,25.73430456,69.8716529,40.5406213,70.57833917,56.42683233,69.74161975,72.46487983,69.79325036,88.10843802,72.57558795,103.200909,75.1708085,118.3290454,77.11455989,133.7158481,79.3351507,149.2755782,80.56591029,164.934674,80.20038032,180.6484108,78.69953052,196.4622642,76.6109177,212.4320541,73.97959462,228.4522311,69.8304147,244.0894061,62.58009116,257.9477093,50.31362973,266.8020276,35.47057,270,22.89501875,265.8831045,15.09445613,254.0012125,9.826451451,240.7721678,5.582177525,229.997818,0,217.6326926,0.59286456,202.204806,3.574854331,185.8420896,6.458136886,169.9883484,9.968291805,154.3936832,14.75687602,138.6507847,18.95708195,122.7959228,18.79972799,107.4766109,14.17113031,92.92028613,9.916981862,78.30689275,6.849811571,63.38339106,4.667295158,48.10191627,5.959789149,31.83340956,11.7506784,16.08764189,21.90076928,4.334773632,35.06220297,0,A_wide_forefoot,270,pair_019,
48.81941696,4.362622256,59.3516786,14.04711416,66.08097966,26.8504359,69.46931732,41.51074286,69.72932493,57.05180875,67.89913648,72.86860545,66.67477923,88.53726815,68.65324665,103.6268104,71.01476017,118.7555806,73.1227113,133.9601553,75.86179281,149.0432939,77.90134363,164.2556348,78.40738789,179.7466859,77.57521956,195.4626078,75.70740389,211.3268068,72.84149692,227.1802568,68.47702452,242.69646,61.34645226,256.6051644,49.10020616,265.8626256,34.38033672,270,21.69434701,265.9195562,14.18059218,254.3761291,8.802334648,240.0814794,3.212554581,226.6136693,0,212.9070705,0.612889894,197.6075293,3.16065311,181.6483681,6.597851679,165.9218254,11.38986756,150.4791909,17.16896045,135.208046,20.90389828,120.0020013,19.43064209,105.0400368,14.61856494,90.52157902,10.37142681,76.21299515,6.67563052,61.66655155,4.466156586,46.48667479,5.86342886,30.42159666,11.74905197,15.17242651,22.20496171,3.759486126,35.57073743,0,A_wide_forefoot,270,pair_020,
52.23999491,2.667199301,63.74626339,10.9863538,70.10729709,22.44123755,71.46837746,37.10279847,68.42530095,51.59397764,65.82560371,64.14336969,64.67124872,76.08734035,66.1480182,88.23698839,67.79408048,100.8599808,69.37600458,113.3608297,72.28932443,125.6974086,74.70078648,138.065128,75.43320094,150.5090034,74.63321,162.9750332,72.57468472,175.3984249,69.36599645,187.6258866,64.81232023,199.3246097,58.15321571,209.3278928,46.9654126,215.6162104,33.01945552,218.1243535,21.21566939,213.9385049,14.18531771,204.5662407,8.924829112,192.4081082,3.433973029,180.2444137,1.17563899,168.8210653,1.663770744,156.8324364,3.954398933,144.4497252,7.628171382,132.2818299,13.08189323,120.5662363,19.74322942,109.1778644,24.16183574,97.53139477,22.14414034,85.09294517,16.80851528,72.78973002,12.61541666,61.30284907,7.949590741,49.22423925,4.796670162,36.43079436,5.937397642,23.25668004,12.17903694,11.01841424,22.91211932,1.473243374,37.24821743,0,A_wide_forefoot,220,pair_021,
49.22355288,4.284532407,60.12854865,12.35208814,66.13426429,24.39267596,67.72537648,41.18055965,65.1698761,59.00933087,63.19847186,74.95565498,62.88445861,90.05962439,65.36784059,104.7312364,68.05167894,119.7370874,70.72062872,134.5306763,74.72362141,148.8626315,78.18933812,163.5361866,79.87370399,178.8091311,79.85119962,194.4442313,78.35885339,210.2631349,75.46789441,226.091326,70.88399418,241.7199005,63.44301562,256.1699116,50.70262019,266.382081,34.88001939,270,21.09155771,267.181107,13.39249545,255.4739369,8.305518009,240.8183271,3.047304768,226.3234702,1.051595984,212.3393012,1.82970285,197.5147493,4.355088502,182.092638,8.17314977,166.8126135,13.69589856,151.870972,20.45603825,137.0204023,25.0264537,121.7199302,22.82948836,106.1208923,17.15627915,91.56928994,12.70043188,78.04142236,7.784911059,63.9027759,4.470637132,49.02218781,5.45073259,33.42600243,11.43654697,18.39135886,21.63616714,6.150600178,34.99560912,1.027548435,A_wide_forefoot,270,pair_021,
48.1608617,5.53991226,59.07191506,13.75643663,65.69915974,24.43705609,67.74307037,37.13615247,66.95788769,50.52832033,65.89121427,63.45951597,65.37217218,75.82483415,67.67378159,88.16633938,69.94714817,100.8323409,71.48265395,113.5328644,73.70551261,126.2027497,75.13992182,138.8226373,74.9650884,151.3802696,73.4374369,163.8829398,70.87933152,176.3181313,67.4065245,188.5771368,62.73926704,200.4027724,56.00816362,210.9245587,44.83061431,217.9058969,30.25218737,220,17.09770062,216.3828069,8.352020361,206.2783719,3.269223292,194.273249,0.611052203,183.1791718,-2.405078246,171.1451032,-2.018629832,158.1964957,0.27473381,145.3262465,3.563569891,132.7886669,8.276323814,120.6293168,14.2203153,108.8885807,18.75949541,97.11724284,18.54689759,84.75435369,14.42822061,72.19114147,10.53514665,59.88381815,7.598514789,47.61476282,6.151163079,35.44187891,7.742949788,23.20733336,13.57046647,12.02149491,22.88737833,3.716593257,35.10086325,1.363133869,A_wide_forefoot,220,pair_022,
45.92570488,4.11642712,56.52167799,13.5264763,62.40674481,25.85838212,63.79119815,40.77317674,62.61979693,57.03152561,61.4481968,73.05764366,61.15373643,88.71065767,64.07903367,103.7468329,67.19558047,118.6517992,69.77349174,133.7353194,73.17239513,148.646909,75.82306276,163.619727,76.79316305,178.970302,76.21475511,194.633042,74.33540978,210.4540385,71.22520752,226.2465645,66.55774623,241.7484171,59.35344457,256.0281801,47.30518401,266.1839282,31.94200485,270,18.57833427,266.7673709,10.29263008,255.2050931,5.683671493,241.1714021,3.289430836,227.8752313,0.321258109,213.8104695,0.518638408,198.5024319,2.276760516,182.6902345,4.762655982,167.0164057,8.482501863,151.4672839,13.32138908,135.9895573,16.55926411,120.8605339,15.0050598,106.4961689,9.748544909,92.52526085,4.821871633,78.29039426,1.0695836,63.55269437,-0.863164912,48.13370773,0.841919749,31.66148531,7.556242732,15.97835876,18.45043028,3.856496548,32.30898123,0,A_wide_forefoot,270,pair_022,
49.22199796,5.57161267,58.30581884,15.35545772,63.74519028,26.58076937,67.4128364,38.39979691,69.12548928,50.57532835,68.38504318,63.15866807,68.19306916,75.84541552,70.91761696,88.25566198,73.93758522,100.5151719,75.41606821,113.0294291,77.24362804,125.9142691,77.83962693,138.6098675,76.94512485,151.2083336,74.95584144,163.7655657,72.02272734,176.1975559,68.12997668,188.3757157,62.91270251,200.0606605,55.71287005,210.6727521,44.70330333,218.0437102,29.67614971,220,16.42535896,216.1538403,8.644676942,205.8152124,4.571921629,193.8245778,2.552154249,183.3642814,0.103675767,171.5038382,0.836017803,158.7981348,2.791236128,146.1267314,4.87481145,133.6575951,7.31955915,121.0984875,10.74347331,108.5656994,12.39532407,95.99240384,11.3570395,84.12661496,7.10540853,72.21884313,2.82573428,59.58342157,0.931285673,46.59211076,1.013627555,33.59643267,3.373296516,20.60183097,9.810765652,8.773262816,21.74767291,0.439677952,36.21706985,0,A_wide_forefoot,220,pair_023,
45.8133767,6.088522516,55.46819301,15.91989215,61.77521441,28.41676741,66.31203098,42.18243442,68.74872917,56.93067765,68.51426009,72.52243989,68.6699236,87.79971193,71.59321498,102.3738818,74.69358511,117.0533864,76.11021914,132.2549688,77.82817632,147.8167141,78.28843937,163.3003792,77.29059803,178.7923878,75.29388067,194.3473197,72.48912536,209.8830497,68.88269634,225.2685128,64.1054969,240.2897002,57.46268478,254.3893466,46.84437293,265.3850178,31.56630385,270,17.14820042,268.3711207,7.89496299,256.6129431,2.784985366,242.2398609,0.069078233,229.6073513,-2.925925184,215.0870046,-2.417827919,198.9497474,-0.431488792,183.0465526,1.888734671,167.5091429,4.754834767,151.8451627,8.726045325,136.1926071,10.96807351,120.6189313,10.46384663,105.9306707,6.567844501,91.56152269,2.595878279,76.74518002,0.89459973,61.52235959,0.939226707,46.11904313,2.960472681,30.66209888,8.622033779,16.27394311,19.46993341,4.944557353,32.97284894,1.337764214,A_wide_forefoot,270,pair_023,
53.70158859,5.01685353,62.05463403,16.22899094,68.54173366,28.14525258,76.12714364,38.68724318,78.55200651,53.25636543,75.27898269,66.25192846,72.45841398,78.53992471,73.12267616,90.8646617,74.26879471,103.6802615,75.47768994,116.3264567,77.13138886,128.4808469,77.77305586,141.1716065,76.88115821,154.1923704,75.04008945,166.936496,72.55181669,179.5296284,69.42031099,191.9006118,65.0876194,203.6387211,58.31957111,213.2453362,46.4920264,218.0311814,33.14377856,218.822316,21.7961959,214.0363469,15.03920962,204.1635503,9.599652142,192.0975417,2.982048669,180.5956428,-0.495536865,169.3324039,0.388347297,157.0603694,3.457520496,144.5417612,7.358861012,132.3841431,12.63390718,120.7247916,18.69298038,109.3870428,22.34997431,97.64406997,20.67693362,85.14715977,16.54563553,72.6806573,13.76828757,60.66446442,11.14741956,47.74804954,9.088882004,34.45093907,9.871890014,21.42634041,15.59196406,9.922474755,27.18391061,1.936181969,41.26497237,0,A_wide_forefoot,220,pair_024,
51.55757861,3.118409891,59.93052001,16.16993986,66.13532787,30.09447439,73.47925606,41.79939677,75.7771552,58.39022837,72.52912505,74.30911712,69.7947548,90.28672212,70.95838605,105.6859955,72.86489853,121.1473635,74.99062556,136.3200787,77.63996014,150.7162348,79.26572986,165.9795412,79.25495231,182.0687534,78.12093295,198.0672151,76.12188985,214.0230702,73.20750309,229.8631795,68.7129431,245.2438044,61.21500792,258.4271055,48.57803418,265.9041039,34.96743627,268.3443686,24.14230587,263.8877214,17.96253224,252.9903834,12.67225538,238.9819446,6.055691678,226.0428487,2.591177593,213.6870354,3.106313314,199.2860191,5.562800618,183.7075712,8.648550357,168.2327746,12.97924409,152.9496631,18.05718872,137.6943723,20.55270274,122.6254947,17.59396455,108.1545004,12.18788515,94.01890539,8.278264847,79.84990368,4.750505539,64.4897003,2.032999249,48.13050831,2.666833275,30.96397317,9.129641627,14.6621424,22.14137815,2.404400648,37.90348494,0,A_wide_forefoot,270,pair_024,
46.81338396,3.551447935,58.15171059,12.52533831,64.71060528,24.09393303,66.79488629,37.26257722,66.21958089,50.75260219,65.0021922,63.75572007,63.83004428,75.8888702,66.51796443,87.98160264,69.12630826,100.67815,70.71389654,113.3834506,73.40582347,126.0049239,75.13811585,138.592128,74.76794917,151.0871059,72.54446772,163.3943536,68.23347035,175.2774069,62.53613551,186.8825,56.01060583,198.168864,49.02379431,208.494252,39.11000371,215.609838,25.81817214,218.106745,13.8474542,214.5361625,3.857320175,205.9343448,0.968624262,195.6142659,7.626725124,184.0925049,6.729968176,170.3857704,5.679142462,157.5609081,5.471138748,144.9629123,6.893504051,132.2923208,10.46530622,119.8051633,15.76934576,107.6642033,19.29022942,95.64669906,17.28702608,83.45831701,11.73966278,71.21764399,7.480084672,59.01589441,3.693394413,46.82299056,0.863710781,34.41508963,2.47343491,21.22221947,9.00921306,8.833924838,19.2233929,0.257879812,32.63227765,0,A_wide_forefoot,220,pair_025,
44.60250713,4.760545892,55.99549659,13.42746499,62.93627617,25.89152087,65.6629818,41.21697891,65.80295747,57.65785628,65.30215836,73.74139301,64.85737949,88.78301162,68.31142393,103.0157856,71.63897447,118.0031503,73.88940972,133.0998906,77.21464711,147.9278183,79.54954246,163.148941,79.6711222,178.7752872,77.78434066,194.5674904,73.63858042,210.1621112,68.00191204,225.482789,61.44386655,240.4606888,54.06948186,254.6986841,43.05892023,265.595066,28.29233658,270,14.88841091,267.4102642,3.982446759,257.1559348,1.006029893,243.3492278,8.028851404,228.2709717,7.269357901,211.933301,6.456910913,196.3260295,6.527360312,180.9405228,8.245772425,165.3823005,12.09969573,149.885973,17.7044043,134.4707722,21.55048594,118.9289067,19.58980063,103.5738981,13.96178717,89.13831105,9.669923619,74.94530826,5.766777208,60.6969463,2.762474475,46.53243143,3.96190654,31.17171017,9.824272004,16.00356626,18.87605681,4.957487508,30.91951335,1.254980376,A_wide_forefoot,270,pair_025,
48.5276952,5.143803847,59.20895907,13.85968381,65.35095228,24.76162706,66.8947904,37.36571326,65.74561856,50.62631929,64.42953647,63.53104985,63.77962498,76.06363975,66.05573492,88.52555931,68.34758477,101.0526651,69.98594172,113.6361103,72.36703547,126.1710238,74.01345741,138.5515515,74.10172098,150.9012827,72.83559951,163.2881033,70.49945305,175.6799089,67.1994797,187.9412273,62.67140848,199.7971303,56.10037294,210.375172,45.04612515,217.4339704,30.53778559,219.9907649,17.50417179,216.0274904,8.866893142,205.9928348,3.831182149,193.9929523,1.145986708,182.8447083,-1.932180137,170.8059641,-1.648145504,157.8834449,0.444286699,144.9747202,3.470153439,132.3655147,7.888013521,120.0891387,13.45934463,108.2550456,17.48823222,96.697222,16.88818533,84.9272198,12.5646703,72.73836831,8.477569261,60.45081537,5.413657158,48.02310441,3.956307315,35.44012018,5.793388466,22.58117103,12.18553,10.89093252,22.32419542,2.400534821,35.28179304,0.37590606,A_wide_forefoot,220,pair_026,
45.44784821,5.207411177,56.42681482,13.78846572,63.11733219,25.85194581,65.32054483,40.97751006,64.83535338,57.45996389,64.22416694,73.51215133,64.34378325,88.82139221,67.46025213,103.5114894,70.60737797,118.4891291,73.06373379,133.5756176,76.22729677,148.5103205,78.56740962,163.7287512,79.16903056,179.3164023,78.22094793,195.1005622,76.01550111,210.9644257,72.63981819,226.7800329,67.75559595,242.3480658,60.29159347,256.8369233,47.86995911,267.2389629,32.01993121,270,17.96660253,267.7893188,9.323023057,255.8480648,4.697656895,241.60144,2.465089496,228.2411958,-0.242404587,214.0932669,0.323896869,198.7495149,2.576930923,183.0274635,5.637899155,167.5314248,9.962751556,152.2667865,15.48154124,136.990667,19.55384748,121.4798488,18.64471692,106.0958876,13.7675066,91.52086714,9.181037106,77.35547857,5.609443765,62.97294637,3.613783347,48.28113874,4.843589196,32.81009859,10.62298421,17.94189775,20.10650234,6.288720602,32.37790892,1.805351215,A_wide_forefoot,270,pair_026,
44.37589712,5.309080392,55.18176284,13.88506428,61.76125557,24.92430601,64.32888777,37.63584114,64.08672119,50.9144381,62.78634177,63.91872842,61.80657018,76.45659785,64.44800492,88.9276711,66.77646537,101.5786086,68.41240807,114.3073548,71.07036525,127.0605491,72.73721373,139.6419995,72.40355604,152.0523484,70.33853767,164.3518715,66.86446785,176.5344945,62.24813584,188.5432441,56.69226537,200.2317347,49.89142581,210.7848591,39.17000772,217.7108666,25.23510107,219.8679561,12.64298332,215.7706366,2.270785018,206.1035186,-1.590017575,194.3495373,2.880314795,183.8444072,0.101487105,171.6094858,-0.550759924,158.4669662,0.381651091,145.3746064,2.577958345,132.4260277,6.71016108,119.8548848,12.61586635,107.9282365,17.09141327,96.30348702,16.28293,84.2247076,11.49944314,71.73461511,7.994460095,59.32712567,4.762032417,46.97368726,1.973886103,34.63153214,3.509121721,21.79063105,9.806277126,9.862494256,19.16602265,2.113568747,31.25639063,0.711738395,A_wide_forefoot,220,pair_027,
44.86827902,1.921095157,56.6776517,11.65857297,63.74117941,25.05644696,66.41473977,40.75564204,66.17416767,57.2427198,64.90993698,73.37851748,64.04783829,88.71760773,66.94921597,103.4080692,69.61763047,118.4987573,71.61097227,133.7223296,74.65512412,148.8261137,76.66932206,164.0789813,76.54540818,179.5456437,74.52381212,195.1219775,70.93342277,210.6902242,66.05716272,226.1075316,60.11078165,241.1606053,52.82968634,254.8018457,41.88285869,264.0818856,28.38729036,267.8390439,16.94211316,264.312896,7.611239603,254.5305856,4.461446665,242.7391769,9.172850574,229.2879754,6.229810835,213.743853,5.286584514,198.3713456,5.685804001,182.6575178,7.128669293,166.9153121,10.33369464,151.2598259,15.34040092,135.5913007,18.91732883,120.0426395,16.94041,105.1928832,10.961092,91.0371911,6.337829152,76.71271216,2.104907296,62.31111383,-1.605388753,47.33281448,-0.6027539,30.41076082,5.796454133,13.76981598,16.19868901,1.720172875,30.20002802,0,A_wide_forefoot,270,pair_027,
50.86523705,5.514448919,61.33039326,14.23142682,68.23382207,25.32471524,71.82030855,37.81077293,72.1643751,50.7780751,70.25850261,63.56476408,68.76211019,75.97507258,70.21357288,88.3791334,71.93941466,101.1110517,73.31465124,113.8910284,75.25412281,126.6810197,76.49166544,139.4638631,76.25810026,152.1728646,74.8119013,164.8209385,72.4926648,177.4271704,69.36533721,189.8658044,64.97434583,201.7733166,58.16448227,211.9615261,46.50709195,218.0181162,32.29099912,219.8761456,19.80828444,215.2821208,12.20678485,205.0160613,6.801525849,192.8135235,1.262603636,181.1839034,-1.89189428,169.2315071,-1.03625711,156.4293599,1.912439832,143.6000658,5.883158213,131.1822525,11.29106022,119.2738988,17.70487277,107.8034939,22.21488171,96.05142691,21.65040473,83.44306665,17.71800708,70.72138573,14.26877689,58.43438106,11.24300139,46.18599193,9.512625314,33.94845254,10.97396686,21.70424134,16.34986868,10.61421373,25.77799215,2.804620492,38.11964023,0.968575905,A_wide_forefoot,220,pair_028,
49.78834474,2.856178099,60.50437889,13.17503761,67.07254629,26.43613567,70.1440425,41.33170743,70.04968985,56.92805511,67.87011405,72.69265564,66.29268881,88.35278668,67.95700518,103.5208818,70.0627294,118.6904695,71.95478189,133.9511601,74.51594227,149.0766322,76.4090312,164.2230946,76.80265961,179.5968797,75.88670458,195.2066785,73.95854891,210.972559,71.06444348,226.690973,66.7481953,241.9478862,59.92750581,255.3353085,48.31228578,264.1342041,34.44186992,268.1369271,22.84326724,264.5454465,15.70816874,253.6911777,10.22734453,239.5897555,4.454133131,226.2721238,1.013038515,212.8584516,1.297198438,197.6954647,3.479419447,181.6961985,6.534032433,165.8539543,10.94666599,150.2304705,16.32648655,134.8042272,19.58623928,119.725958,17.71167025,105.186955,12.60024392,90.89875159,8.084115237,76.56708041,4.188287963,61.88147877,1.882941472,46.28510524,3.404882862,29.59333124,9.733096879,13.68093022,21.10085331,1.699252619,35.74247955,0,A_wide_forefoot,270,pair_028,
51.1310272,5.736420807,60.64733153,15.24534703,66.34692811,26.47707587,68.90301586,38.54196941,68.64131277,50.8543032,66.55482315,63.38893385,65.23589726,76.30128778,67.25138186,89.06512322,69.7457668,101.6330455,72.09602471,114.2156867,75.1118616,126.7545433,77.44168746,139.3679586,78.21760671,152.1455499,77.56950735,165.0053367,75.75215913,177.8710579,72.76716255,190.6337101,68.06620081,203.0368883,60.261853,213.9130748,47.40679505,219.9300618,32.49458002,220,20.0494609,215.5306159,13.26917899,204.8218211,8.760280092,192.3155528,3.965400467,180.5401259,1.369847257,169.2071608,2.310008134,157.1335351,4.995524427,144.5763145,8.396798938,132.2264911,12.99637413,120.1837326,18.54114269,108.2415592,22.05805128,96.08380269,20.44289995,83.72981007,15.60807953,71.40827303,11.38385668,59.21868844,7.82030464,46.79554045,5.883498023,33.8351935,7.754107497,20.50327087,14.2709044,8.575213768,25.26144588,0.758958319,38.58853616,0,A_wide_forefoot,220,pair_029,
49.8958295,2.652807472,60.99234324,12.79712684,67.98149105,26.1064265,71.38623753,41.19239459,71.49042835,57.01434899,69.39324491,72.85526497,67.80212359,88.3282275,69.32498898,103.3318157,71.20972177,118.5213915,72.80889368,133.8053523,75.03618819,148.9758184,76.58587549,164.1807529,76.65100697,179.5601316,75.45451643,195.1292408,73.31928723,210.8342649,70.31089651,226.4752427,65.99685222,241.6158152,59.35522355,254.8208011,48.04233894,263.5541626,34.44406936,267.6854308,22.97523246,264.357038,15.69930615,253.6680604,10.02539553,239.6297713,4.097567194,226.3383373,0.561158381,212.8452114,0.847387004,197.5933286,3.11375242,181.5709381,6.32583919,165.7470418,10.95082141,150.1875995,16.57591598,134.8496253,20.11574203,119.7470785,18.4875709,105.0158031,13.57282173,90.60008364,9.218983582,76.27253951,5.408923038,61.66472947,3.090089757,46.283906,4.441313564,29.86697471,10.43398006,14.14577565,21.36394607,2.1598622,35.719938,0,A_wide_forefoot,270,pair_029,
44.81087599,4.429123313,56.13709967,13.00239488,63.23199807,24.34506153,66.12983756,37.47796466,66.05336509,51.04907988,64.83803222,64.13973826,63.88665225,76.37766018,66.45041151,88.61685097,68.67138564,101.4010024,70.12881489,114.1806817,72.56171472,127.0168586,73.95308131,139.8304027,73.27878047,152.4283912,70.85605268,164.7898842,67.04756658,176.9310548,62.14052628,188.8266803,56.344076,200.3439094,49.4002111,210.594737,38.79244263,217.1268652,25.21332744,219.0197851,13.13615516,214.9219243,3.209738693,205.5379095,-0.407277921,194.5204417,4.133646396,184.1095649,1.457447226,171.6353707,0.849127679,158.7103387,1.797467044,145.7843328,3.971103699,133.0147191,8.025771885,120.6399709,13.91653028,108.7288088,18.52511334,96.71644735,17.69586325,84.0832358,12.77906199,71.47327626,9.129407048,59.16493254,5.697589899,46.88038099,2.657658378,34.71892831,3.844528581,22.01011625,9.795731441,9.973757929,18.98363745,1.882264817,31.27572891,0.072549353,A_wide_forefoot,220,pair_030,
