type, side, size, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16, x17, y17, x18, y18, x19, y19, x20, y20, x21, y21, x22, y22, x23, y23, x24, y24, x25, y25, x26, y26, x27, y27, x28, y28, x29, y29, x30, y30, x31, y31, x32, y32, x33, y33, x34, y34, x35, y35, x36, y36, x37, y37, x38, y38, x39, y39, x40, y40, x41, y41, x42, y42, x43, y43, x44, y44, x45, y45, x46, y46, x47, y47, x48, y48, x49, y49, x50, y50, x51, y51, x52, y52, x53, y53, x54, y54, x55, y55, x56, y56, x57, y57, x58, y58, x59, y59, x60, y60, x61, y61, x62, y62, x63, y63, x64, y64, x65, y65, x66, y66, x67, y67, x68, y68, x69, y69, x70, y70, x71, y71, x72, y72, x73, y73, x74, y74, x75, y75, x76, y76, x77, y77, x78, y78, x79, y79, x80, y80, x81, y81, x82, y82, x83, y83, x84, y84, x85, y85, x86, y86, x87, y87, x88, y88, x89, y89, x90, y90, x91, y91, x92, y92, x93, y93, x94, y94, x95, y95, x96, y96, x97, y97, x98, y98, x99, y99, x100, y100
Type03, L, 260, 53.893989, 260.000000, 47.772351, 259.224682, 42.174346, 257.284686, 36.947213, 254.449328, 32.066812, 250.413083, 27.936197, 245.695395, 25.122344, 240.308662, 23.152647, 234.606407, 21.745721, 228.554491, 21.042257, 222.910512, 20.479487, 216.858595, 20.057409, 211.214617, 19.494638, 205.512361, 18.905903, 199.546546, 18.087712, 193.758189, 17.328200, 187.979665, 16.399400, 182.120571, 15.403764, 176.206745, 14.289011, 170.308122, 13.331566, 164.145370, 12.319314, 158.320843, 11.193773, 152.268926, 10.068231, 146.333564, 8.942690, 140.165094, 7.676457, 134.171454, 6.550915, 128.119538, 5.284682, 122.125898, 4.281035, 115.982284, 3.033599, 110.022065, 2.048751, 103.911872, 1.345288, 97.918233, 0.641825, 91.924593, 0.219747, 86.047507, 0.000000, 80.045405, 0.129186, 74.406192, 0.641825, 68.416249, 1.589556, 62.715688, 2.611521, 57.128292, 4.045553, 51.396055, 5.803648, 45.839259, 7.661228, 40.323670, 9.982094, 34.766873, 12.460006, 29.316335, 15.121249, 23.859320, 18.369097, 18.611146, 21.886413, 13.515797, 26.060307, 8.980868, 31.023124, 5.143592, 36.418484, 2.251082, 42.054302, 0.584276, 47.822995, 0.000000, 53.786014, 0.314103, 59.425226, 2.066165, 64.672515, 4.924242, 69.416207, 9.191049, 73.054513, 14.236282, 76.195396, 19.487554, 78.444855, 25.149274, 80.273859, 30.793253, 81.821478, 36.670339, 82.947019, 42.372594, 83.823265, 48.219319, 84.353946, 54.010213, 84.747988, 60.033447, 85.004537, 66.002323, 84.892420, 71.517912, 84.905366, 77.321956, 84.582842, 83.167208, 84.271304, 88.930044, 83.844116, 94.528049, 83.615445, 100.208469, 83.087712, 105.971558, 82.665634, 111.848644, 82.384249, 117.550899, 81.962171, 123.427985, 81.680786, 129.246794, 81.399400, 135.182157, 81.236123, 141.207650, 81.217546, 147.135318, 81.118015, 152.871692, 81.258708, 158.515671, 81.540093, 164.451033, 81.680786, 169.978459, 82.102863, 175.855545, 82.384249, 181.790907, 82.709070, 187.516379, 83.228405, 193.195419, 83.650483, 198.955951, 84.072560, 204.833037, 84.250342, 210.650140, 84.743329, 216.206937, 85.023207, 222.258228, 84.916716, 228.224827, 84.072560, 233.927083, 82.524941, 239.571062, 79.747412, 244.979910, 75.769444, 249.802034, 71.029736, 253.978972, 65.678979, 257.078647, 59.887629, 259.015152
Type03, L, 265, 51.710698, 265.000000, 45.825735, 264.244516, 40.021982, 262.461166, 34.564515, 259.662569, 29.643888, 255.780800, 25.533097, 251.022241, 22.736071, 245.564123, 20.790043, 239.901997, 19.398811, 233.935823, 18.639523, 227.644809, 17.829421, 221.800451, 17.297665, 215.753067, 16.636150, 209.754937, 16.220246, 203.959012, 15.527073, 198.048239, 14.880726, 191.847767, 14.140727, 185.882146, 13.240976, 179.671789, 12.338478, 173.888327, 11.577420, 168.023678, 10.744827, 162.341741, 9.598738, 156.416172, 8.614930, 150.368788, 7.624902, 144.162187, 6.675400, 137.989785, 5.600767, 132.104821, 4.828464, 126.341674, 3.714501, 120.375500, 2.894626, 114.287511, 2.139142, 108.402548, 1.481688, 102.476979, 0.790595, 96.795042, 0.277269, 90.965227, 0.067805, 84.984510, 0.000000, 79.028831, 0.415904, 73.232907, 1.109077, 66.977587, 2.079519, 60.951965, 3.188595, 55.328314, 4.713576, 49.532389, 6.725719, 43.667951, 8.721947, 38.067224, 11.093474, 32.507102, 13.586189, 27.152631, 16.522734, 21.671093, 19.644858, 16.192181, 23.453188, 10.997505, 27.971511, 6.340548, 33.173154, 2.941154, 38.895697, 0.961745, 44.999164, 0.000000, 51.355910, 0.269068, 57.200268, 1.399850, 62.760391, 3.771377, 68.019458, 7.228195, 72.228616, 12.053817, 75.139942, 17.620044, 77.358096, 23.358544, 79.169181, 29.191415, 80.790110, 34.832747, 82.262553, 40.880131, 83.596652, 46.829365, 84.567094, 52.969835, 85.398901, 59.282579, 85.998562, 65.272692, 86.507978, 71.563520, 86.785247, 77.761415, 86.907591, 83.820895, 86.785247, 89.582962, 86.672677, 95.753242, 86.453241, 101.881836, 86.092074, 107.659828, 85.537536, 113.742874, 84.982998, 119.711072, 84.428420, 125.949556, 83.735286, 131.819740, 83.228360, 137.963113, 82.626210, 143.870984, 82.348941, 149.839182, 82.038720, 155.861634, 81.945577, 161.868412, 81.980001, 167.631560, 82.151409, 173.719549, 82.433565, 179.685723, 82.536699, 185.651896, 82.903479, 191.616566, 83.115102, 197.827874, 83.458017, 203.897507, 83.596652, 209.808280, 83.621342, 215.482764, 83.772907, 221.367728, 83.596652, 227.368327, 83.319383, 233.451374, 82.573930, 239.266248, 80.953000, 244.907581, 78.287385, 250.345888, 74.316634, 255.148446, 69.243773, 259.250865, 63.773835, 262.296626, 57.805638, 263.960241
Type03, L, 270, 58.983952, 270.000000, 52.822795, 269.505104, 46.566532, 267.920704, 40.849496, 264.894412, 35.789006, 260.683632, 31.864080, 255.463259, 29.177067, 249.681530, 26.917526, 243.881535, 25.349646, 237.601884, 24.035032, 231.369009, 22.742520, 225.403099, 21.767607, 219.188314, 20.875651, 213.056488, 19.883557, 206.966141, 19.118448, 201.057892, 18.268739, 194.673926, 17.277412, 188.700581, 16.215596, 182.480314, 14.869904, 176.108630, 13.799436, 170.009267, 12.462396, 163.985959, 11.329451, 158.071274, 10.196505, 151.804629, 9.029944, 145.979710, 7.488558, 139.764925, 6.427739, 134.172326, 5.318324, 128.247894, 4.208909, 122.323463, 3.048746, 116.481990, 2.158325, 110.433121, 1.557799, 104.545810, 0.991327, 98.513805, 0.485509, 91.996163, 0.283236, 86.391135, 0.000000, 80.359129, 0.217331, 74.430264, 0.566473, 68.764400, 1.416181, 62.145794, 2.658813, 56.117743, 4.248544, 50.199104, 6.176504, 44.102965, 8.519003, 38.220012, 11.061781, 32.420018, 14.020195, 26.716345, 17.155843, 21.086084, 20.782970, 15.617922, 24.852132, 10.415815, 29.713116, 6.023803, 35.280645, 2.819665, 41.288034, 0.777583, 46.880634, 0.000000, 53.178376, 0.359845, 59.268723, 1.918412, 64.902802, 4.861746, 69.676121, 9.149998, 73.431618, 14.523508, 76.191855, 20.116107, 78.456445, 25.989852, 80.580717, 31.963197, 82.280134, 37.877882, 83.911030, 43.979749, 85.112497, 49.824572, 86.178455, 56.160443, 86.904495, 62.126354, 87.378387, 67.803267, 87.616104, 73.975217, 87.803242, 79.808617, 87.694445, 85.575205, 87.520005, 91.168706, 87.236769, 97.083390, 86.811915, 103.056735, 86.528678, 109.675342, 86.103824, 116.000648, 85.707319, 121.909894, 85.478355, 127.543973, 85.112497, 134.272644, 84.970879, 140.832590, 84.769620, 146.520157, 84.594833, 152.195715, 84.546025, 157.696743, 84.804862, 163.173519, 84.693891, 168.807597, 85.112497, 174.854196, 85.395733, 181.590122, 85.840941, 187.244555, 86.245442, 193.771453, 86.670296, 199.627478, 87.095151, 206.304745, 87.378387, 212.102109, 87.534132, 218.111082, 87.803242, 224.224780, 87.770308, 229.959944, 87.642246, 235.676981, 87.236769, 241.264912, 86.387060, 247.883519, 84.548642, 253.782107, 81.463690, 259.274567, 76.786666, 263.910420, 71.301232, 267.029516, 65.293843, 269.071598
Type03, L, 275, 58.119383, 275.000000, 51.754857, 274.290362, 45.684273, 272.587230, 40.049559, 269.464821, 34.985411, 265.065302, 31.190472, 259.709158, 28.527463, 254.195315, 26.540475, 248.124731, 24.695415, 241.877782, 23.434256, 235.347404, 22.140717, 228.913577, 21.147224, 222.431475, 20.153730, 216.302102, 19.405551, 210.029548, 18.743018, 204.240489, 17.882887, 197.972774, 16.870682, 191.456852, 15.775324, 185.252097, 14.618551, 178.996774, 13.567387, 172.967296, 12.205780, 166.561664, 10.860615, 160.183659, 9.415481, 153.771056, 8.231805, 147.762029, 6.970959, 142.068230, 5.819035, 136.385110, 4.683613, 130.549680, 3.690120, 124.420307, 2.536345, 118.080602, 1.908339, 111.917417, 1.111100, 106.294637, 0.698075, 100.630287, 0.204864, 94.176114, 0.000000, 87.761651, 0.141928, 81.867432, 0.425410, 75.520280, 0.971023, 69.440233, 1.724096, 63.193909, 2.746044, 57.446420, 4.257830, 51.338148, 5.960962, 45.267564, 7.786909, 39.206281, 9.934937, 33.479126, 12.369000, 27.669734, 15.219147, 21.839106, 18.592525, 16.266777, 22.708428, 11.043581, 27.531537, 6.404307, 33.012389, 2.910442, 39.047287, 0.937660, 45.006203, 0.000000, 50.835725, 0.369949, 57.023885, 2.073081, 62.705936, 5.098429, 67.795442, 9.336370, 72.092171, 14.484665, 75.221668, 20.040436, 77.726545, 25.938073, 79.763353, 31.828874, 81.608413, 38.075823, 83.300683, 44.427629, 84.679897, 50.632384, 85.778210, 56.130455, 86.824867, 62.002653, 87.570449, 67.999560, 88.279014, 73.735077, 88.704797, 80.099603, 89.004334, 86.322838, 88.988652, 92.711078, 88.846725, 98.840450, 88.548634, 105.311230, 88.075657, 111.224997, 87.384744, 117.346613, 86.541071, 123.385090, 85.729568, 129.589845, 85.014677, 135.793048, 84.305039, 142.039997, 83.879256, 148.404523, 83.595401, 154.710260, 83.614902, 160.696759, 84.021184, 167.027793, 84.588894, 172.745647, 85.014677, 179.227749, 85.724316, 185.945005, 86.292026, 192.133166, 86.588908, 198.133138, 87.001665, 204.450699, 87.427448, 210.815224, 87.711303, 216.768231, 88.279014, 223.191546, 88.704797, 229.320918, 88.988652, 235.509078, 88.856333, 241.566424, 88.127969, 247.688039, 86.797457, 253.560237, 84.314305, 259.307726, 80.720082, 264.747009, 75.872861, 269.168447, 70.208511, 272.420026, 64.189967, 274.148434
Type03, L, 280, 62.652769, 280.000000, 68.885269, 278.581498, 74.827478, 276.178994, 80.213396, 272.067369, 84.266373, 266.740098, 87.235230, 260.797889, 88.954086, 254.689800, 89.908493, 248.541126, 90.191669, 242.307541, 90.050081, 235.898012, 89.766905, 230.016313, 89.433423, 223.485828, 89.200552, 217.431846, 88.917376, 210.611783, 88.791991, 204.871268, 88.351023, 198.496498, 87.926259, 191.969674, 87.501494, 185.794736, 86.970051, 179.153333, 86.510377, 173.151621, 86.104528, 166.356571, 85.944024, 160.215268, 85.802436, 153.805739, 85.802436, 147.572153, 86.107747, 141.053338, 86.651965, 134.753096, 87.367305, 128.422457, 88.209435, 122.109981, 89.058964, 115.759100, 89.625317, 109.525514, 89.977906, 103.865688, 90.146407, 97.467307, 90.050081, 90.766110, 89.908493, 84.591172, 89.514014, 78.479514, 88.917376, 71.713466, 88.113016, 65.185110, 87.218318, 59.011704, 86.225659, 52.678639, 85.094495, 46.133999, 83.820201, 40.193652, 82.404320, 33.608180, 80.705261, 27.491889, 78.581439, 21.434247, 75.497820, 15.615399, 71.386196, 10.229481, 66.124688, 5.817502, 60.431301, 2.531114, 54.140091, 0.504937, 48.007770, 0.000000, 41.848863, 0.646525, 35.750121, 2.771241, 29.973793, 5.857394, 24.670815, 10.169255, 20.258837, 15.430762, 16.565817, 21.031543, 13.450877, 26.913242, 10.651440, 32.967097, 8.349054, 38.950776, 6.246903, 45.017395, 4.645343, 51.291366, 3.043782, 57.565336, 1.982234, 63.552335, 1.021952, 69.781515, 0.430906, 75.765194, 0.001646, 81.707403, 0.000000, 88.134791, 0.193349, 94.255344, 0.507150, 100.902546, 1.027538, 106.803285, 1.699058, 113.186429, 2.690175, 119.947845, 3.822881, 126.650612, 4.955586, 133.353380, 6.229880, 139.997500, 7.581830, 146.064446, 8.803043, 151.674893, 10.194349, 157.642597, 11.610231, 164.110774, 12.893557, 170.330923, 14.300406, 176.519297, 15.433111, 182.049110, 16.565817, 187.813514, 17.556934, 193.871156, 18.689639, 200.456628, 19.588179, 207.103872, 20.342307, 213.336372, 20.955050, 219.509272, 21.431027, 226.216074, 22.370932, 232.093738, 23.053027, 237.851671, 24.239885, 243.710939, 25.724150, 250.150790, 27.892871, 256.265660, 30.494804, 262.284029, 34.064368, 267.977416, 38.800993, 272.855630, 44.452911, 276.525312, 50.312179, 278.844876, 56.553656, 279.858412
Type04, L, 230, 54.750275, 230.000000, 49.556830, 229.731609, 44.386259, 228.944631, 39.139929, 227.115326, 34.306212, 224.190382, 30.077777, 220.102663, 27.125785, 215.321365, 24.952730, 210.333994, 23.641041, 205.222978, 22.526353, 199.721859, 21.682058, 194.300670, 20.741394, 189.148067, 20.085806, 184.078266, 19.271623, 178.761177, 18.304878, 173.431923, 17.361825, 168.126999, 16.475573, 162.880976, 15.490562, 157.751219, 14.407402, 152.423020, 13.379825, 147.200273, 12.254098, 142.012229, 11.173032, 136.801470, 10.070526, 131.566810, 8.876919, 126.564671, 7.728581, 121.344779, 6.625466, 116.072011, 5.499739, 111.000541, 4.374576, 105.888088, 3.260764, 100.694643, 2.312936, 95.666057, 1.418981, 90.190080, 0.715402, 84.827177, 0.293254, 79.580847, 0.000000, 74.356486, 0.177899, 69.327900, 0.574686, 63.900144, 1.278265, 58.420668, 2.403991, 53.116052, 3.648270, 47.935899, 5.141889, 42.783669, 6.916939, 37.631439, 8.890992, 32.561638, 11.146477, 27.491837, 13.799966, 22.586895, 16.751958, 17.805597, 20.184384, 13.388160, 24.074227, 9.201406, 28.449324, 5.545368, 33.280923, 2.814316, 38.294108, 0.985011, 43.831870, 0.140716, 48.728481, 0.000000, 53.916525, 0.844295, 59.221141, 2.532885, 64.267647, 4.944109, 68.685084, 8.376535, 72.556729, 12.529612, 75.435499, 17.300025, 77.686952, 22.254923, 79.456828, 27.450511, 80.641985, 32.572723, 81.207929, 37.919831, 81.767711, 43.298529, 81.908427, 48.544859, 81.756724, 53.953528, 81.245947, 59.270617, 80.852205, 64.587706, 80.360553, 69.821611, 79.797690, 75.359373, 79.172781, 80.497758, 78.671963, 85.502314, 78.249816, 90.748644, 77.827668, 95.994974, 77.478513, 101.312753, 77.124089, 106.312775, 76.942588, 111.617214, 76.561226, 116.805435, 76.561226, 122.226624, 76.670322, 127.527266, 77.124089, 132.719284, 77.686952, 137.674182, 78.249816, 143.095371, 78.952043, 148.383476, 79.516258, 153.413172, 79.938406, 158.542929, 80.360553, 163.672686, 80.804546, 168.951182, 81.089470, 174.391915, 81.389615, 179.667790, 81.626995, 184.832865, 81.767711, 190.079195, 81.767711, 195.150666, 81.370744, 200.565214, 80.782700, 205.701612, 79.516258, 210.947942, 77.370321, 216.104334, 74.309773, 220.717023, 70.083321, 224.517060, 65.178379, 227.170549, 60.232223, 228.880242
Type04, L, 235, 55.721328, 235.000000, 50.345467, 234.788934, 45.132387, 233.803961, 39.881993, 231.683893, 35.318317, 228.434789, 31.378425, 224.226682, 28.083260, 219.463028, 25.834160, 214.540430, 23.948907, 209.700259, 22.372958, 204.773183, 21.173375, 199.607784, 20.262301, 194.288739, 19.409886, 188.979539, 18.714486, 183.571158, 18.010934, 178.474647, 17.307382, 173.144999, 16.411609, 167.970327, 15.478147, 162.660555, 14.366699, 157.342081, 13.367490, 152.059543, 12.222292, 146.755049, 11.116124, 141.283678, 9.868853, 135.920738, 8.864757, 130.740950, 7.586703, 125.374919, 6.472680, 120.023370, 5.442296, 114.787887, 4.353021, 109.618010, 3.215463, 104.118428, 2.392077, 98.763062, 1.547815, 93.491698, 0.959684, 88.073027, 0.350825, 82.820724, 0.040457, 77.444782, 0.000000, 72.114821, 0.229844, 66.940176, 0.703552, 61.513809, 1.533645, 56.311931, 2.605848, 51.018414, 3.799181, 45.816285, 5.346996, 40.719774, 7.176232, 35.506694, 9.296739, 30.256481, 11.710691, 25.169031, 14.493174, 20.275444, 17.729513, 15.611063, 21.528695, 11.097394, 25.693169, 7.105951, 30.492127, 3.995517, 35.620791, 1.681062, 40.873094, 0.227941, 46.166610, 0.000000, 51.722954, 0.506077, 56.918495, 2.195731, 61.923519, 4.808678, 66.358631, 8.399527, 70.247971, 12.710999, 73.275979, 17.427531, 75.702208, 22.235546, 77.672154, 27.390342, 79.093661, 32.813522, 80.234148, 37.612480, 81.073478, 42.905997, 81.612046, 48.009524, 82.141269, 53.657881, 82.315598, 58.960242, 82.315598, 64.115037, 82.034178, 69.852675, 81.752757, 74.890902, 81.145128, 80.455167, 80.627073, 85.783335, 79.960769, 91.371904, 79.360679, 96.734052, 78.719769, 102.247428, 78.094286, 107.568201, 77.531444, 113.305838, 77.294110, 118.869813, 77.109313, 124.023418, 76.999479, 129.498058, 77.250023, 134.857567, 77.531444, 140.362068, 77.953575, 145.924853, 78.428039, 151.084254, 78.938548, 156.409297, 79.501390, 161.680660, 80.115809, 167.088442, 80.767784, 172.398241, 81.299385, 177.840327, 81.752757, 183.348958, 82.174888, 188.795175, 82.315598, 194.357959, 82.241054, 199.756228, 81.752757, 205.017256, 81.049205, 210.463472, 79.642100, 215.734836, 77.670820, 220.930292, 74.560386, 225.729251, 70.498376, 229.723359, 65.648950, 232.530030, 60.726352, 234.216289
Type04, L, 240, 58.433269, 240.000000, 52.809304, 239.441101, 47.358966, 237.624679, 42.217956, 235.242120, 37.357826, 232.198412, 33.244265, 227.945126, 29.999274, 223.127445, 27.633899, 217.863567, 25.816719, 212.413543, 24.360838, 207.045367, 23.136461, 201.349796, 22.075781, 195.817923, 21.130853, 190.122353, 20.358264, 184.859328, 19.435689, 179.345077, 18.681566, 174.305908, 17.601563, 168.772425, 16.585695, 163.463108, 15.452559, 158.036074, 14.489823, 152.967563, 13.372024, 147.575101, 12.339641, 142.177095, 11.254878, 136.931693, 10.158354, 131.571343, 9.040556, 125.831625, 7.909141, 120.172376, 6.804959, 115.278205, 5.669121, 109.968043, 4.709088, 104.319653, 3.731014, 98.753564, 2.633828, 93.658895, 1.774867, 88.200143, 0.936518, 82.807681, 0.402980, 77.595293, 0.000000, 72.022496, 0.098169, 66.746047, 0.610007, 61.408919, 1.495417, 56.076875, 2.752940, 50.742289, 4.336902, 45.386241, 6.252882, 39.977142, 8.341932, 34.912158, 10.513946, 29.568187, 12.952850, 24.416613, 15.747346, 19.371407, 18.970420, 14.544648, 22.828504, 10.267389, 27.361239, 6.433278, 32.343516, 3.585656, 37.678102, 1.769234, 43.070564, 0.371986, 48.465621, 0.000000, 53.874720, 0.424355, 59.132198, 2.328133, 64.061653, 5.402078, 68.512988, 9.333906, 72.306174, 13.965441, 75.308958, 18.924372, 77.645428, 24.002623, 79.488174, 29.251478, 81.138547, 34.729671, 82.116621, 40.295761, 82.943325, 45.724324, 83.513869, 50.964933, 83.793318, 56.820403, 83.933043, 62.386492, 84.039496, 67.197026, 83.793318, 72.534781, 83.513869, 78.158747, 83.094695, 83.493333, 82.426313, 88.997122, 81.726932, 94.447147, 81.138547, 99.902223, 80.300199, 105.294685, 79.741300, 110.687147, 79.254745, 116.206319, 78.902951, 121.587823, 78.747242, 127.188216, 78.763226, 132.314871, 79.042676, 137.707333, 79.350311, 143.129044, 79.881024, 148.608009, 80.439924, 154.116222, 80.971405, 159.560966, 81.490137, 164.970066, 81.976896, 170.004229, 82.493135, 175.419945, 82.675520, 180.731277, 82.675520, 186.123739, 82.935005, 191.565395, 83.374144, 197.082291, 83.856717, 202.547293, 84.072768, 207.809339, 83.381150, 212.956248, 82.116621, 218.015504, 80.020749, 223.234338, 77.086529, 228.139820, 73.458865, 232.798993, 69.099757, 236.459476, 63.895280, 238.869458
Type04, L, 245, 58.259859, 245.000000, 52.529376, 244.512646, 46.998498, 243.346481, 41.673694, 240.945804, 36.756727, 237.560523, 32.778188, 233.093209, 29.714818, 228.273609, 27.894863, 223.128894, 26.233715, 217.653904, 24.879791, 212.316152, 23.725313, 206.705863, 23.031101, 201.291771, 22.218036, 195.729987, 21.499416, 190.326005, 20.663951, 184.352869, 19.828487, 179.187208, 18.864129, 173.696668, 17.770516, 168.167946, 16.697606, 162.639224, 15.511920, 157.082646, 14.258723, 151.513248, 13.005526, 146.174557, 11.752329, 140.489805, 10.497589, 134.995616, 9.030837, 129.630029, 7.842573, 124.264442, 6.546284, 118.898855, 5.466045, 113.533268, 4.093903, 108.053922, 2.979950, 102.542201, 1.870366, 96.987886, 1.030533, 91.403404, 0.413768, 85.644957, 0.000000, 79.912317, 0.055824, 74.579856, 0.334312, 68.952781, 1.030533, 63.383383, 2.005241, 57.929339, 3.268893, 52.554194, 4.650879, 47.309634, 6.458113, 41.700669, 8.271226, 36.286191, 10.220644, 30.889823, 12.518285, 25.481557, 15.017423, 20.197537, 18.107323, 15.158220, 21.927230, 10.502848, 26.640279, 6.625264, 31.679597, 3.535363, 37.045184, 1.511635, 42.288420, 0.306478, 47.747764, 0.000000, 53.374839, 0.835465, 58.793018, 2.830686, 63.873119, 5.822126, 68.430031, 9.682817, 72.389182, 14.198945, 75.495975, 19.115912, 77.995113, 24.399931, 79.740353, 29.765518, 81.374380, 35.021034, 82.906066, 40.244372, 84.716239, 45.813770, 85.830192, 51.094784, 85.830192, 56.606505, 85.690948, 62.291257, 85.412459, 68.033686, 84.994727, 73.603084, 84.298507, 79.287835, 83.385046, 84.808033, 82.509056, 90.418322, 81.513625, 96.053707, 80.953998, 101.720468, 80.330391, 106.800569, 79.981939, 112.185133, 79.708223, 117.735662, 79.703451, 123.554637, 79.703451, 129.181712, 79.981939, 134.808787, 80.278159, 140.584654, 80.538916, 145.716876, 81.017544, 151.071126, 81.513625, 156.913349, 82.070601, 163.001838, 82.766821, 168.571236, 83.241516, 174.042470, 83.741530, 179.883063, 84.298507, 185.740845, 84.855483, 191.021859, 85.273215, 196.821964, 85.563608, 202.379400, 85.866245, 207.785771, 85.753096, 213.314493, 85.273215, 218.753496, 83.941495, 224.331152, 81.652869, 229.546232, 78.138642, 234.450572, 73.744866, 238.705104, 68.891510, 241.588519, 63.552819, 243.677181
Type04, L, 250, 61.331703, 250.000000, 55.907861, 249.511023, 50.124821, 248.113945, 44.726560, 245.409724, 39.737105, 241.817346, 35.412290, 237.213116, 31.993075, 232.192854, 29.478335, 226.757027, 27.522427, 221.089725, 26.125349, 215.306685, 25.147395, 209.697251, 24.448856, 203.624867, 23.664050, 197.663034, 22.919584, 191.609673, 21.977541, 185.638151, 21.026463, 180.075824, 19.978208, 174.478190, 18.720839, 168.868757, 17.381003, 163.184245, 16.011163, 157.458240, 14.524330, 152.059591, 13.272236, 146.720366, 11.735451, 141.110933, 10.338374, 135.559368, 8.801588, 130.065672, 7.544219, 124.456238, 6.147141, 119.020411, 4.889771, 113.526715, 3.555573, 107.560973, 2.500696, 102.203243, 1.651630, 96.436318, 0.838247, 90.799637, 0.210638, 84.656953, 0.000000, 78.886343, 0.139708, 73.161172, 0.558831, 67.551738, 1.536785, 61.826567, 2.654447, 56.159264, 4.191233, 50.434093, 5.850504, 45.065951, 7.780430, 39.503624, 9.919250, 33.953005, 12.154574, 28.517178, 14.820556, 23.103078, 17.742884, 17.876999, 21.511369, 12.919571, 25.854059, 8.654860, 30.802965, 5.162166, 36.149470, 2.612410, 41.589039, 0.944951, 46.864930, 0.000000, 52.631854, 0.024865, 58.276020, 1.198383, 63.715589, 3.424674, 68.738017, 6.838659, 73.152063, 11.029892, 76.966542, 15.697672, 80.052541, 20.740218, 82.703371, 26.044857, 84.813923, 31.648104, 86.618806, 37.337044, 87.868882, 43.100114, 88.714422, 48.382304, 89.273253, 53.818132, 89.552668, 59.716909, 89.552668, 65.499950, 89.412961, 71.109383, 88.854130, 77.008161, 88.407148, 82.322840, 87.596760, 87.821946, 86.898221, 93.431380, 86.059975, 99.214420, 85.376375, 104.858585, 84.551183, 110.543671, 84.009171, 116.065079, 83.601224, 121.832003, 83.265820, 127.666670, 82.986404, 133.681186, 83.126112, 139.406357, 83.283619, 144.817862, 83.964358, 150.625224, 84.523189, 156.524002, 85.361436, 162.422780, 85.920267, 168.090083, 86.618806, 174.046729, 87.107025, 179.378490, 87.477313, 184.736220, 87.876175, 189.949129, 88.406608, 195.206163, 88.993837, 200.936521, 89.412961, 207.008905, 89.552668, 212.734076, 89.360551, 218.478458, 88.714422, 223.837206, 87.457052, 229.330902, 85.361436, 234.940336, 82.074013, 240.015187, 77.527651, 244.282133, 72.388949, 247.135991, 66.837384, 249.091900
Type04, L, 260, 58.540455, 260.000000, 52.701721, 259.062962, 46.910872, 257.269055, 41.434444, 254.237915, 36.713182, 250.076847, 33.030269, 244.993449, 30.390711, 239.552881, 28.430033, 233.906112, 26.889499, 227.969293, 25.769111, 222.206504, 24.648724, 216.327696, 23.681827, 210.576330, 22.908866, 204.901672, 21.987803, 198.865300, 21.147512, 192.986491, 20.131733, 187.139352, 19.046785, 181.286883, 17.926397, 175.408075, 16.806009, 169.529266, 15.545573, 163.940507, 14.285136, 158.119708, 13.109021, 152.106944, 11.676836, 146.473305, 10.223730, 140.657312, 8.882080, 134.877874, 7.562809, 129.073725, 6.291596, 123.323463, 5.041937, 117.432127, 3.781500, 111.611329, 2.521064, 105.790530, 1.540725, 99.969731, 0.787670, 94.129789, 0.280288, 88.502164, 0.000000, 82.698435, 0.140240, 76.570516, 0.700434, 70.691708, 1.680773, 64.986929, 2.661113, 59.398170, 4.201646, 53.577371, 5.902708, 47.666027, 7.842906, 41.935774, 9.853483, 36.152634, 12.044361, 30.642236, 14.596491, 24.967396, 17.545180, 19.497834, 21.187073, 14.315407, 25.406152, 9.536135, 30.407511, 5.655164, 35.836053, 2.887543, 41.305614, 1.059242, 47.168731, 0.000000, 52.989530, 0.140048, 58.698761, 1.312204, 64.209341, 3.778232, 69.432787, 7.321096, 73.750895, 12.059349, 77.293759, 17.282795, 79.979342, 22.629298, 82.488745, 28.007759, 84.449424, 33.886567, 86.137544, 39.571233, 87.453708, 45.368949, 88.370781, 51.058914, 89.064678, 56.923360, 89.211072, 62.700511, 89.094095, 68.436753, 88.790927, 74.516139, 88.090684, 80.336937, 87.275188, 86.034995, 86.482055, 91.873730, 85.569812, 97.509284, 84.727180, 103.428142, 83.889230, 109.150881, 83.198249, 114.900515, 82.628794, 120.850488, 82.208648, 126.787307, 82.068600, 132.724126, 82.103980, 138.542589, 82.294043, 144.545401, 82.628794, 150.592592, 83.048939, 156.761450, 83.469085, 162.582249, 84.294034, 168.843782, 84.740490, 174.559459, 85.569812, 180.624745, 86.130006, 186.387534, 86.952481, 192.198721, 87.592432, 198.160514, 88.229084, 204.122306, 88.790927, 210.192819, 89.141902, 216.374045, 89.211072, 222.356506, 89.043638, 228.461707, 87.963312, 234.218403, 86.548119, 239.975100, 83.889230, 245.523681, 80.056566, 250.668107, 75.318313, 254.986214, 69.889771, 257.753836, 64.257248, 259.369782
