type, side, size, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16, x17, y17, x18, y18, x19, y19, x20, y20, x21, y21, x22, y22, x23, y23, x24, y24, x25, y25, x26, y26, x27, y27, x28, y28, x29, y29, x30, y30, x31, y31, x32, y32, x33, y33, x34, y34, x35, y35, x36, y36, x37, y37, x38, y38, x39, y39, x40, y40, x41, y41, x42, y42, x43, y43, x44, y44, x45, y45, x46, y46, x47, y47, x48, y48, x49, y49, x50, y50, x51, y51, x52, y52, x53, y53, x54, y54, x55, y55, x56, y56, x57, y57, x58, y58, x59, y59, x60, y60, x61, y61, x62, y62, x63, y63, x64, y64, x65, y65, x66, y66, x67, y67, x68, y68, x69, y69, x70, y70, x71, y71, x72, y72, x73, y73, x74, y74, x75, y75, x76, y76, x77, y77, x78, y78, x79, y79, x80, y80, x81, y81, x82, y82, x83, y83, x84, y84, x85, y85, x86, y86, x87, y87, x88, y88, x89, y89, x90, y90, x91, y91, x92, y92, x93, y93, x94, y94, x95, y95, x96, y96, x97, y97, x98, y98, x99, y99, x100, y100
Type04, L, 265, 59.567071, 265.214651, 57.623389, 265.241106, 53.394321, 264.814934, 47.670224, 263.468618, 41.675093, 260.837527, 36.448846, 256.598806, 32.340187, 251.154390, 29.778756, 245.451926, 27.488864, 239.154401, 26.153776, 233.562039, 24.811981, 227.074708, 23.502784, 220.401897, 22.896679, 214.775906, 21.814676, 207.990038, 21.350647, 202.223399, 20.440649, 195.963370, 19.526971, 189.434912, 18.534813, 183.505070, 17.199060, 176.556361, 16.261197, 171.112464, 14.906104, 165.028839, 13.609548, 158.715980, 12.383682, 152.607882, 10.804612, 146.621128, 9.818693, 140.351974, 8.136094, 134.376955, 6.950355, 128.314891, 5.638248, 122.351957, 4.467203, 116.414676, 3.205703, 109.936222, 2.162468, 104.035222, 1.251163, 97.681112, 0.399314, 91.948662, 0.101784, 85.596019, 0.000000, 79.568032, 0.551761, 73.574294, 1.121805, 66.685729, 2.496955, 61.207448, 3.853586, 54.904371, 5.482571, 49.143855, 7.384634, 42.945793, 9.669617, 37.027549, 11.660692, 31.083269, 14.394334, 25.144166, 17.299989, 19.263740, 20.916094, 13.746977, 25.388005, 8.825335, 30.842558, 4.797276, 36.839508, 2.138204, 42.651281, 0.564979, 48.923028, 0.000000, 55.206424, 0.673322, 61.300317, 2.588761, 67.213406, 5.611615, 72.260379, 10.236949, 76.307649, 15.691090, 79.601832, 21.350873, 81.802999, 27.055973, 84.188755, 33.458378, 85.531130, 39.256236, 86.880415, 45.548526, 88.341880, 51.494153, 89.175923, 57.496208, 89.824084, 63.058355, 90.106929, 69.655570, 89.798792, 75.437156, 89.241637, 81.868388, 88.713036, 87.871278, 87.752173, 93.958331, 87.252524, 99.877042, 86.390379, 105.903289, 85.825863, 112.006695, 85.104040, 118.197926, 84.828737, 124.725515, 84.255480, 130.516129, 83.966668, 136.835793, 84.095365, 143.211080, 84.113315, 149.008604, 84.264705, 155.415435, 84.629820, 161.373463, 85.182309, 167.179966, 85.881560, 173.586812, 86.515534, 179.655724, 87.231156, 186.010095, 87.880781, 192.082250, 88.577632, 198.322550, 89.136473, 204.327351, 89.754067, 210.836413, 89.773242, 216.991758, 89.986592, 223.403652, 89.685332, 229.844534, 88.864384, 235.835773, 87.646985, 242.439945, 85.470503, 248.460631, 82.516350, 254.269189, 77.803010, 259.521446, 71.928737, 262.439608, 65.999487, 264.753383, 62.258585, 264.431556, 57.335948, 267.304507
Type04, L, 270, 62.550038, 270.164119, 60.497945, 270.109799, 55.634864, 270.104197, 49.875535, 268.444767, 43.640741, 265.707362, 38.311700, 261.450960, 33.973886, 256.103510, 31.083878, 250.259670, 29.024379, 244.259439, 27.343099, 238.448430, 26.285340, 232.065716, 25.214273, 225.802560, 24.080796, 219.267051, 23.063402, 213.292729, 21.995633, 207.033077, 21.120884, 200.386114, 19.828533, 194.443554, 18.881865, 188.009821, 17.796060, 182.057981, 16.452757, 175.620109, 15.272528, 169.380349, 13.998603, 163.191087, 12.500343, 156.731577, 11.397916, 150.824426, 9.932915, 144.513612, 8.605486, 138.160329, 7.268559, 131.905169, 5.884159, 125.578769, 4.490991, 119.213421, 3.069354, 112.838791, 1.954226, 106.331395, 0.730962, 100.333943, 0.390396, 93.856782, 0.000000, 87.937407, 0.536235, 81.549791, 1.254094, 75.538850, 2.406518, 69.210575, 3.395096, 62.786287, 4.496946, 56.918566, 5.808840, 50.484536, 7.283521, 44.005597, 9.513205, 38.033016, 11.616864, 31.775710, 14.924873, 26.045174, 18.201312, 20.121011, 22.471738, 14.834386, 27.308453, 9.709256, 32.675607, 5.600638, 38.653301, 2.594406, 44.572249, 0.490202, 51.228169, 0.000000, 57.205399, 0.347326, 63.564935, 2.124053, 69.565596, 5.042084, 74.859851, 9.769945, 78.374347, 15.275558, 81.631923, 20.855212, 83.991780, 26.664394, 86.497739, 32.585655, 88.193559, 39.129767, 89.627076, 45.057624, 90.602831, 51.625084, 91.320956, 57.593569, 91.358935, 64.168659, 91.210342, 70.101569, 90.741677, 76.598148, 89.913664, 83.048022, 89.086558, 89.315995, 88.102407, 95.373709, 87.203168, 101.706286, 86.611014, 108.042699, 85.683333, 114.274967, 85.398378, 120.235840, 84.823279, 126.170513, 84.608656, 132.358673, 84.242993, 138.405836, 84.345519, 145.087512, 84.361216, 151.234168, 84.781540, 157.637527, 85.171698, 163.719749, 85.885966, 170.152532, 86.505042, 176.433507, 87.382231, 182.606771, 88.261259, 188.756952, 89.017750, 194.694953, 89.723225, 201.202279, 90.527051, 207.482444, 90.907885, 213.993462, 91.369072, 220.201494, 91.337058, 226.652200, 91.249422, 232.580697, 90.451264, 238.662587, 89.282747, 244.824511, 87.522694, 251.043938, 84.620752, 257.106859, 80.602398, 262.655003, 74.868048, 266.721301, 68.819014, 269.137505, 64.691223, 269.878032, 62.580343, 269.643317
Type04, L, 280, 64.008557, 280.166163, 61.878711, 280.003014, 57.133016, 279.866928, 50.724583, 278.328995, 44.365639, 275.651670, 38.967272, 271.329281, 34.533887, 265.626906, 31.559752, 259.573857, 29.080819, 253.432825, 27.454952, 246.816997, 25.841636, 240.522333, 24.657463, 233.828814, 23.431197, 226.816812, 22.627284, 220.881203, 21.674574, 214.187338, 20.920540, 207.335065, 19.647486, 201.263564, 18.751255, 194.688342, 17.477468, 188.056028, 16.189647, 181.758853, 14.708326, 174.892980, 13.536962, 168.931037, 12.097860, 162.346152, 10.764850, 156.587958, 9.488810, 149.803336, 8.108125, 143.605953, 6.725208, 137.058731, 5.712859, 131.320607, 4.282637, 124.490746, 3.439122, 118.689605, 2.091185, 111.815474, 1.252557, 105.069654, 0.689310, 98.252962, 0.085356, 92.227930, 0.000000, 85.060866, 0.569946, 78.503402, 1.017642, 71.902179, 2.558462, 65.501820, 3.470493, 59.459912, 5.845578, 52.842598, 7.688237, 46.328341, 9.937864, 40.092792, 12.245011, 33.832574, 15.047781, 27.761078, 17.992969, 21.491397, 21.809472, 15.721283, 26.611540, 10.226296, 32.263686, 5.916545, 38.216654, 2.824704, 44.702207, 0.896223, 51.107213, 0.000000, 57.550506, 0.131651, 64.299433, 1.944252, 70.420299, 5.007803, 75.717646, 9.926826, 80.060292, 15.614814, 83.380747, 21.439082, 86.478098, 27.706511, 88.682205, 33.722939, 90.741077, 40.483671, 91.976142, 46.418994, 93.052206, 52.907627, 93.523664, 58.812904, 93.753443, 65.677916, 93.808215, 72.316653, 93.578697, 78.616898, 93.098748, 85.370460, 92.425470, 92.039668, 91.945899, 97.884355, 91.078247, 104.373500, 90.231858, 110.848062, 89.776485, 117.286836, 88.848261, 124.109860, 88.378543, 130.539646, 87.723019, 136.700683, 87.260113, 143.376810, 87.414050, 149.770342, 86.956174, 156.281101, 87.401102, 162.750352, 87.679544, 169.197125, 88.078894, 175.757304, 89.070153, 182.852324, 89.452437, 188.713514, 90.351400, 196.117369, 90.986942, 201.411967, 91.750830, 208.788199, 92.422279, 214.732620, 93.210285, 221.144348, 93.553579, 227.689125, 93.791108, 234.912180, 93.747587, 241.416215, 93.193570, 247.959873, 92.030183, 254.919702, 90.632049, 260.621908, 87.497862, 267.011700, 83.065224, 272.335665, 77.237972, 276.468064, 71.049335, 278.805562, 66.222463, 280.155583, 64.738387, 278.597940
Type05, L, 240, 54.930845, 240.333302, 53.278684, 240.104497, 49.137239, 240.120404, 43.898656, 238.352627, 38.381261, 235.606213, 33.907103, 231.532162, 30.440040, 226.908062, 27.787940, 221.446864, 26.132645, 216.307321, 24.520315, 210.522588, 23.306549, 205.210668, 22.358327, 199.186495, 21.356069, 194.029571, 20.626926, 187.776196, 20.125780, 182.570862, 19.464838, 176.404973, 19.058666, 170.616705, 18.525144, 164.588971, 17.709688, 159.051265, 16.972485, 153.280278, 15.810995, 147.701387, 14.543711, 142.485306, 13.010986, 136.930792, 11.175820, 131.534255, 9.092642, 126.209289, 7.290692, 121.028949, 5.422403, 115.760500, 3.461694, 110.216988, 2.088343, 104.944707, 1.062528, 99.375735, 0.314880, 93.722133, 0.097086, 87.668686, 0.000000, 81.971277, 0.446858, 76.409308, 1.140052, 70.885761, 2.203783, 65.453859, 3.519661, 59.474181, 4.856455, 54.301709, 6.604659, 48.634187, 8.547874, 43.235025, 10.620881, 37.771103, 12.974738, 32.441514, 15.617352, 27.121545, 18.355268, 21.894991, 21.706985, 16.876968, 25.786716, 12.287285, 29.886879, 8.076347, 35.034963, 4.749419, 40.152392, 2.140196, 45.619962, 0.984273, 51.683423, 0.000000, 57.277119, 1.010564, 62.800070, 2.557324, 67.652127, 6.739202, 70.630520, 11.523471, 72.986777, 16.921030, 74.912970, 22.375425, 76.607657, 27.424063, 78.759881, 33.374913, 80.145247, 38.152194, 81.875725, 43.640775, 82.423155, 49.292070, 83.402026, 53.987035, 83.173006, 60.024356, 83.076956, 65.260644, 82.124947, 71.039124, 81.050303, 76.534036, 80.063028, 82.091333, 78.132980, 87.598038, 76.853184, 93.177644, 75.032116, 98.629125, 73.700282, 104.081652, 72.252312, 109.912483, 71.230777, 115.232921, 70.553296, 120.793742, 70.398529, 126.231648, 70.608339, 132.367796, 71.090573, 137.401272, 71.664407, 142.903335, 72.577584, 148.241642, 73.552072, 154.059170, 74.807850, 159.487887, 75.825118, 164.525851, 77.337959, 170.528437, 78.524945, 175.462291, 80.003293, 181.215342, 80.945470, 187.004039, 82.398979, 192.062377, 82.809024, 197.791537, 83.363222, 203.108150, 83.147366, 208.943242, 82.106992, 214.326517, 81.057032, 220.016372, 78.514226, 225.403401, 75.602549, 230.621400, 70.893154, 234.740193, 66.023621, 237.730984, 60.180721, 239.365654, 57.220464, 240.946161, 54.424174, 237.239604
Type05, L, 260, 57.775176, 260.134036, 56.232735, 259.761466, 51.966317, 259.380265, 46.553169, 257.301955, 41.022216, 253.649922, 36.824014, 248.516895, 33.634733, 243.005594, 31.506466, 237.477788, 29.756495, 231.259627, 28.111677, 225.938211, 26.989027, 219.904015, 25.727129, 213.928114, 24.852748, 207.492085, 24.084854, 201.203494, 23.625236, 195.227130, 22.633114, 189.230576, 22.405995, 183.081668, 21.436561, 177.310737, 20.881236, 171.471225, 19.763803, 165.223252, 18.568252, 159.069362, 17.005068, 153.290796, 15.129439, 147.062195, 13.576738, 141.054790, 11.279950, 135.341732, 9.670341, 129.559038, 7.540341, 123.778365, 5.794094, 117.949975, 3.885057, 112.019897, 2.646266, 106.410201, 1.265916, 100.128457, 0.401287, 93.834579, 0.000000, 87.712701, 0.029718, 81.381231, 0.313011, 76.201648, 1.040274, 70.059148, 2.207479, 64.498119, 3.430097, 58.308918, 5.078275, 52.478965, 6.813524, 46.634411, 8.925958, 40.807401, 11.359724, 34.955949, 13.857721, 29.137078, 16.607194, 23.413390, 19.405987, 17.680493, 22.939937, 12.318604, 27.515569, 7.496132, 32.799216, 3.916269, 38.411737, 1.605948, 44.344338, 0.045891, 50.311814, 0.000000, 55.826923, 0.778454, 61.810464, 3.226383, 67.136753, 7.131316, 71.290005, 12.174570, 74.571525, 17.699768, 76.428855, 23.272361, 78.555526, 29.482010, 80.578183, 35.300612, 82.108211, 41.378329, 83.841857, 46.991261, 84.976744, 53.368534, 86.005915, 59.121281, 86.753279, 65.835194, 86.723666, 71.498286, 86.862195, 77.762614, 86.059367, 84.550062, 85.157166, 89.996296, 84.010973, 96.002301, 82.712371, 101.950503, 81.421133, 107.568439, 79.708635, 113.669291, 78.457861, 119.688018, 77.163128, 125.162100, 76.208470, 131.263813, 75.134820, 137.099704, 75.084851, 142.612433, 74.885369, 148.782985, 75.416351, 154.872039, 75.968832, 161.484152, 77.023418, 167.486377, 77.973654, 173.608418, 79.373860, 179.184859, 80.499750, 185.351298, 81.982334, 190.698111, 83.035888, 197.230653, 84.329188, 202.730829, 85.535264, 208.818739, 86.280013, 214.107796, 86.843404, 220.757570, 86.984004, 226.029777, 86.414609, 232.257300, 85.370210, 237.969304, 83.219925, 243.890037, 80.118375, 249.453480, 75.765416, 254.429749, 70.051707, 257.441924, 64.149706, 259.474808, 60.208318, 260.146303, 56.150443, 259.032438
Type05, L, 280, 63.756535, 280.093448, 65.504083, 279.930540, 70.711223, 279.079466, 76.189576, 276.425617, 82.321236, 272.220569, 86.734591, 266.602747, 89.769801, 260.338295, 91.679643, 254.205223, 92.363629, 247.621899, 92.339388, 241.511507, 91.600416, 234.595818, 91.072216, 228.770400, 89.844064, 221.848576, 88.798010, 215.577932, 87.620082, 209.249658, 86.304727, 203.047386, 85.102021, 196.388127, 83.421940, 190.034671, 82.615985, 184.072792, 80.968223, 177.303157, 80.321301, 171.529048, 79.299981, 164.681483, 79.078907, 158.027447, 78.911150, 151.482256, 79.338400, 145.166001, 80.244969, 138.391043, 81.196734, 132.235125, 82.650347, 125.593069, 84.139134, 119.372691, 86.049198, 112.948588, 87.765461, 106.683758, 89.383685, 100.527464, 90.808661, 93.909044, 91.816466, 87.629981, 92.287735, 80.896475, 92.293461, 75.053858, 91.707338, 67.502868, 90.724244, 61.266224, 89.530093, 54.238696, 88.120140, 48.742294, 86.291627, 41.865785, 84.847912, 36.235992, 82.871540, 29.186338, 81.715976, 23.584257, 79.054601, 17.116388, 75.490045, 11.107829, 70.692963, 5.943106, 64.680461, 1.908935, 58.220108, 0.194862, 52.207925, 0.000000, 44.824020, 0.562159, 38.692029, 2.741875, 32.753459, 6.227060, 27.289620, 10.956384, 23.004079, 16.559277, 19.038870, 22.323526, 16.037364, 28.457865, 13.201871, 34.725702, 10.658688, 41.082709, 8.420075, 47.156034, 6.099929, 53.679986, 4.550953, 60.039310, 2.850071, 66.426137, 1.712198, 72.866166, 0.844215, 79.247098, 0.000612, 85.855066, 0.000000, 92.943546, 0.153409, 98.667963, 0.436470, 105.881772, 1.873872, 112.023502, 2.960975, 118.379898, 4.428488, 124.938116, 6.585085, 130.983833, 8.199688, 136.837366, 10.393718, 142.920133, 12.292356, 149.739660, 14.585649, 155.774746, 16.157627, 162.396922, 18.117364, 168.681348, 19.102026, 175.093786, 20.683448, 181.743219, 21.781760, 188.467007, 22.848657, 194.572712, 23.662587, 201.374478, 24.497969, 207.827633, 24.920118, 214.074884, 25.837939, 219.968040, 26.447158, 226.133974, 27.246917, 232.363479, 28.314838, 238.453319, 29.333447, 244.564331, 31.132025, 251.286287, 33.137053, 257.258756, 36.074999, 263.531353, 39.799247, 269.343170, 45.054967, 274.320534, 51.190336, 277.844765, 57.026478, 279.779932, 62.811549, 279.885277, 59.186239, 280.841039
Type05, L, 290, 67.707216, 290.321933, 65.919151, 290.285596, 61.241663, 290.196407, 54.979445, 288.571795, 48.540632, 284.881790, 43.176866, 279.999624, 38.878685, 273.914023, 36.004680, 267.904149, 33.497157, 261.350924, 31.584576, 254.548370, 30.225572, 248.095781, 28.555329, 241.499417, 27.537864, 235.168753, 26.461062, 228.073024, 25.530694, 221.684180, 24.646607, 214.307980, 23.971114, 208.492853, 23.177773, 200.855663, 22.227734, 194.741960, 21.500194, 187.599225, 19.971591, 181.173237, 18.756315, 174.212993, 17.120271, 168.043704, 15.074599, 161.308262, 13.053705, 154.904086, 10.962353, 147.861869, 8.791363, 141.520821, 6.564791, 134.599582, 4.774108, 128.165100, 2.873982, 121.482864, 1.899714, 114.767453, 0.636644, 108.513779, 0.313249, 101.162487, 0.000000, 96.042235, 0.407733, 88.196498, 0.930500, 80.762389, 2.026942, 74.906470, 3.373999, 67.807538, 4.984236, 61.228225, 6.644711, 55.059897, 8.932215, 48.401550, 11.215744, 42.009522, 13.689012, 35.424267, 16.537290, 29.003785, 19.827907, 22.660910, 23.793941, 16.996493, 28.310692, 11.037662, 34.172863, 6.554420, 40.266860, 3.149245, 46.827346, 1.031744, 53.796812, 0.000000, 59.594934, 0.898934, 66.719033, 3.028163, 72.617928, 6.535380, 78.162010, 11.738897, 82.182167, 17.835078, 84.877045, 23.994150, 87.344003, 30.512264, 89.312516, 36.922575, 90.886344, 43.434371, 92.373379, 49.926732, 93.932772, 56.754858, 95.144220, 63.218166, 96.334603, 70.220116, 96.834312, 77.268258, 97.292510, 82.494506, 96.896769, 90.487764, 95.999303, 96.801122, 94.661707, 103.070369, 92.851919, 109.948916, 91.058544, 116.351576, 89.066794, 122.784581, 87.330737, 129.505607, 85.681503, 135.942499, 84.343941, 142.907842, 83.464115, 148.628446, 82.739685, 156.175598, 82.598865, 163.566583, 83.077081, 171.530421, 83.768669, 177.482518, 84.850618, 184.695893, 86.246624, 190.946051, 87.484689, 197.909639, 88.955388, 204.503250, 90.510827, 210.676545, 92.016605, 217.613447, 93.455557, 224.069217, 94.809110, 230.794992, 95.971204, 237.096570, 96.739988, 244.433438, 97.216637, 251.306304, 97.033388, 257.721967, 96.377771, 264.751587, 94.690372, 270.699257, 91.958295, 277.189191, 86.797883, 282.818070, 80.877257, 286.854978, 74.305778, 288.918260, 69.865026, 290.703327, 67.220240, 287.979846
Type06, L, 230, 51.737120, 230.132444, 50.274426, 229.706229, 46.399817, 229.449185, 41.294902, 227.275333, 36.275511, 224.483871, 32.101558, 220.298196, 28.570714, 215.712588, 26.149584, 210.799267, 24.381522, 205.557254, 22.704005, 200.674478, 21.750293, 195.006848, 20.971384, 190.049974, 20.088817, 184.364080, 19.694331, 179.316119, 18.895436, 173.579094, 18.282538, 168.285842, 17.224847, 163.156297, 16.342446, 158.182441, 15.316794, 153.035623, 13.999218, 147.397430, 12.858422, 142.041588, 11.245597, 136.546428, 10.050838, 131.326973, 8.864367, 126.344341, 7.495808, 121.302329, 6.273490, 115.537550, 4.895270, 110.485077, 3.779440, 105.064749, 2.797050, 99.827289, 1.817910, 94.739226, 1.129037, 89.196605, 0.257551, 83.740174, 0.212475, 78.370090, 0.000000, 72.904560, 0.330479, 67.488753, 0.759805, 62.114114, 1.585931, 56.547488, 2.667592, 51.539869, 3.787572, 46.249953, 5.431723, 40.546268, 7.152411, 35.498978, 9.003695, 30.166707, 11.251051, 24.955852, 13.841471, 19.925103, 16.901781, 15.111777, 20.561941, 10.355116, 24.853881, 6.510568, 29.695088, 3.078887, 34.770594, 1.309126, 40.206012, 0.000000, 45.673475, 0.150968, 51.100424, 1.224913, 56.325432, 3.794131, 60.929125, 6.922631, 64.840353, 11.151047, 68.002925, 15.718022, 70.508254, 21.045922, 72.301071, 25.704109, 74.335338, 31.207849, 75.548801, 36.065768, 76.963361, 41.405967, 78.051603, 46.157412, 79.009611, 51.846398, 79.488711, 56.788501, 79.910880, 62.622815, 79.962097, 67.943945, 79.883109, 73.323186, 79.532129, 78.707802, 79.364488, 83.663552, 78.639102, 88.894315, 78.279168, 94.077481, 77.459642, 99.667148, 76.950886, 104.882583, 76.184720, 110.539518, 75.643350, 115.840554, 75.243520, 120.899810, 74.993563, 126.182119, 74.516673, 131.731196, 74.684624, 137.451174, 74.779818, 142.525333, 75.239089, 148.079670, 75.564069, 153.677418, 76.435416, 158.863059, 76.874636, 163.975428, 77.922061, 169.902747, 78.467961, 174.785796, 78.746656, 180.055699, 79.653207, 185.464033, 79.746249, 190.381929, 80.003060, 195.985376, 79.759720, 201.484886, 79.296907, 206.777208, 77.933790, 212.089524, 75.747329, 217.363973, 72.181870, 222.065898, 67.677457, 225.740402, 62.372564, 227.950887, 57.356789, 230.016480, 53.363294, 229.494515, 51.789259, 230.895712
Type06, L, 240, 54.044677, 240.106769, 52.166758, 239.939308, 48.138114, 239.288962, 42.887776, 237.609864, 37.563310, 234.507819, 33.340754, 230.551424, 29.730225, 225.421002, 27.611589, 220.585325, 25.658795, 215.018369, 23.932600, 209.642913, 22.752329, 203.994950, 21.581257, 198.296266, 20.476291, 193.458442, 19.578238, 187.796123, 18.812704, 182.557249, 17.698959, 176.707023, 17.039361, 171.279014, 15.850197, 165.506400, 14.996356, 160.193563, 13.917189, 154.861230, 12.680156, 149.210155, 11.559060, 143.611081, 10.358299, 138.394458, 9.179501, 133.516023, 7.831594, 128.631689, 6.310132, 122.788845, 4.916503, 117.411922, 3.605837, 111.740308, 2.499883, 106.195276, 1.504678, 100.657083, 0.602276, 94.907229, 0.176310, 89.693580, 0.000000, 84.150489, 0.096493, 78.868026, 0.271487, 73.043334, 0.584968, 68.449885, 1.474595, 63.038496, 2.378202, 57.575862, 3.548646, 52.162836, 4.723483, 46.870255, 6.584807, 41.318345, 8.379487, 35.841778, 10.270831, 30.591096, 12.829559, 25.333718, 15.249224, 19.966988, 18.510038, 14.997480, 22.309017, 10.263098, 26.878072, 6.220565, 32.035909, 3.058632, 37.103770, 1.257710, 42.768687, 0.000000, 48.567367, 0.129108, 54.080951, 1.437658, 59.256386, 4.212756, 64.096227, 8.105421, 67.913645, 12.932226, 70.578418, 17.920172, 73.431993, 23.290634, 75.416519, 28.383243, 77.120474, 34.261863, 78.585885, 39.202033, 79.432512, 44.396658, 80.505508, 50.283698, 80.797961, 55.784259, 81.386673, 61.519026, 81.369686, 67.299956, 81.381911, 72.366760, 81.043525, 78.442520, 80.836049, 83.945583, 80.171909, 89.391267, 79.655483, 94.946792, 78.931666, 101.032744, 78.303150, 106.270747, 77.380355, 112.405145, 76.891311, 118.318447, 76.431087, 123.494446, 75.993600, 129.196417, 75.897440, 134.646622, 75.855059, 140.553623, 76.169511, 146.621845, 76.466201, 151.979625, 76.894875, 157.497242, 77.650990, 163.215278, 78.083984, 168.716033, 78.916821, 174.609399, 79.431580, 180.022665, 80.402214, 185.930975, 80.669580, 191.772017, 81.403082, 197.110365, 81.507927, 203.203323, 81.393307, 208.347170, 80.505447, 213.858011, 79.198830, 219.490586, 76.896652, 225.052894, 73.906274, 229.968715, 69.740710, 234.542230, 64.497239, 237.556222, 59.539629, 239.344783, 55.591221, 239.802906, 55.448108, 240.607664
Type06, L, 250, 54.996950, 250.128149, 53.218156, 249.833641, 49.397454, 249.563408, 43.633241, 247.790651, 38.472919, 244.330151, 33.908343, 240.113780, 30.234083, 234.993618, 27.319815, 229.798255, 24.964520, 224.215680, 23.055726, 218.703596, 21.603685, 212.907429, 20.652811, 207.551221, 19.648788, 201.162320, 19.190566, 195.694172, 18.345232, 189.948048, 17.575855, 183.983947, 16.834537, 178.096384, 15.571481, 172.167365, 14.693734, 166.543498, 13.421912, 160.632834, 12.234014, 154.535045, 10.910157, 149.199281, 9.726105, 143.089537, 8.259411, 137.652243, 7.231268, 132.784098, 5.863661, 126.740721, 4.484156, 121.038706, 3.461681, 115.522382, 2.404290, 109.240068, 1.571404, 103.670442, 0.750512, 97.611468, 0.327809, 92.131099, 0.026353, 86.445698, 0.058008, 81.060056, 0.000000, 74.939632, 0.574824, 69.345260, 1.262272, 63.299196, 2.249886, 57.740550, 3.339734, 51.652133, 5.128287, 46.448163, 6.702890, 40.380442, 9.104143, 35.099768, 11.298896, 29.401869, 14.202127, 24.020160, 17.207264, 18.637466, 20.993894, 13.687344, 25.106971, 8.618038, 30.009364, 4.908101, 35.450334, 1.806970, 41.283477, 0.308888, 47.110375, 0.000000, 52.758787, 0.836013, 58.416644, 2.845970, 63.712411, 6.556725, 67.847083, 11.187830, 71.120020, 16.506299, 73.759657, 21.618028, 76.019983, 27.316707, 78.304275, 32.810731, 79.608215, 38.594263, 81.076575, 44.228483, 82.179879, 50.374134, 82.897202, 55.989185, 83.707404, 62.319890, 84.055527, 67.582871, 84.525132, 73.849791, 84.678806, 78.825150, 84.374164, 85.037474, 84.127370, 90.474152, 83.353189, 96.765142, 82.537547, 102.142012, 81.523573, 107.981793, 80.957961, 113.722148, 80.269883, 120.086898, 79.926104, 125.174158, 79.562415, 130.689931, 79.665353, 136.757075, 79.366524, 142.689151, 79.714223, 148.846095, 79.871102, 154.656707, 80.201293, 160.410580, 80.494682, 166.099552, 81.114304, 171.999203, 81.531299, 177.632572, 82.122378, 183.445832, 82.488100, 189.545984, 83.315274, 195.201948, 83.879290, 200.987956, 84.459799, 207.362698, 84.456359, 213.179875, 84.639663, 218.534641, 83.559728, 224.398446, 82.565042, 229.736524, 80.201169, 235.593004, 76.684495, 240.475394, 72.045461, 245.020201, 66.542342, 247.655132, 60.663668, 249.530799, 57.536453, 249.922623, 52.506904, 249.864188
Type06, L, 270, 60.922219, 270.308086, 59.131967, 270.278800, 54.862671, 270.212280, 48.558182, 268.475323, 42.693399, 265.760871, 37.289354, 261.321510, 33.150380, 255.982719, 30.193843, 250.457964, 28.058358, 244.176392, 26.628423, 238.811660, 25.218825, 232.343830, 24.043714, 226.286280, 23.153771, 220.577837, 21.980181, 213.919674, 21.367137, 207.511488, 20.298250, 201.367859, 19.601859, 195.319790, 18.654009, 189.327759, 17.691179, 182.749962, 16.633263, 176.827047, 15.584403, 170.420311, 14.341947, 164.205350, 12.771002, 157.997251, 11.226243, 151.892007, 9.566857, 145.648158, 7.863732, 139.372001, 6.410986, 133.414397, 4.689019, 127.262117, 3.531525, 121.212178, 2.016157, 114.689404, 1.114756, 108.920202, 0.447625, 102.028269, 0.000000, 95.585907, 0.044427, 89.202055, 0.343575, 83.063340, 0.890651, 76.978767, 1.701249, 70.594640, 2.812787, 64.300616, 4.142294, 58.177564, 5.680017, 52.233561, 7.462091, 46.133654, 9.570955, 40.042362, 11.733829, 33.950257, 14.281995, 27.983808, 17.167000, 22.016906, 20.656447, 16.371824, 25.182914, 11.073377, 30.489933, 6.383963, 36.139483, 3.411667, 42.120733, 1.103910, 48.940780, 0.000000, 54.782566, 0.569283, 60.964904, 2.585340, 66.611878, 6.207244, 71.426010, 10.925950, 75.306547, 16.478870, 78.597237, 22.352546, 81.011460, 28.035382, 83.442396, 34.291452, 85.120924, 40.533864, 86.669434, 46.418906, 87.605755, 52.763687, 88.523146, 59.086750, 89.038382, 65.957517, 89.276982, 72.857278, 89.367235, 78.761131, 89.250806, 85.530487, 88.647458, 91.328759, 88.304769, 98.170873, 87.532885, 103.892620, 86.737356, 110.255181, 86.091001, 116.428781, 85.287548, 122.254761, 84.508471, 128.732657, 83.885707, 134.580422, 83.282990, 140.654645, 82.789884, 147.046742, 82.738927, 153.353987, 82.650942, 159.194894, 82.909314, 165.211412, 83.374377, 172.438286, 83.945691, 178.214240, 84.631239, 184.705868, 85.351333, 190.785087, 86.107401, 196.958311, 86.936674, 202.950376, 87.529467, 209.556244, 88.485464, 215.340346, 88.803255, 221.391600, 89.283932, 226.793292, 89.417306, 233.606767, 88.820766, 239.972444, 87.913070, 245.620112, 85.787119, 251.732169, 82.906060, 257.686702, 78.472185, 263.068039, 73.077962, 266.886300, 66.871265, 269.162003, 63.283734, 269.797985, 60.857896, 271.453983
