Type,size,Model,RMSE,MAE,Hausdorff_max,Chamfer_mean,Length_Error,Width_Error,Area_Error,IoU,Dice,EMD
Type04,235,PURE_SVR,8.08076,7.47291,2.27924,0.75387,1.98218,0.51039,221.11617,0.95989,0.97954,7.22331
Type04,235,RATIO_CTRL,2.21420,1.98195,3.48961,1.05057,3.17028,1.90475,222.11225,0.95826,0.97869,1.84121
Type04,240,PCA_GPR,14.95716,14.50793,15.15365,3.42834,49.20954,4.65394,1714.61081,0.87573,0.93375,14.32232
Type04,240,PCA_KRR,7.31598,6.66788,2.79286,1.27963,1.31181,0.53704,55.11118,0.93895,0.96851,6.56146
Type04,240,PCA_LINEAR,7.34386,6.71824,2.80125,1.11364,0.43721,0.75946,21.26379,0.94497,0.97171,6.59623
Type04,240,PCA_SVR,7.16093,6.45049,3.07163,1.66188,6.48946,0.23105,349.23018,0.92485,0.96096,6.29629
Type04,240,PURE_GPR,6.88901,6.29286,2.28400,1.18545,0.68260,0.22491,91.60722,0.95605,0.97753,6.17631
Type04,240,PURE_KRR,7.25722,6.60563,2.50140,1.26498,0.57340,0.25441,42.30203,0.95329,0.97608,6.47893
Type04,240,PURE_SVR,7.61207,6.97063,2.74626,1.33418,0.11880,0.34069,2.36700,0.94861,0.97363,6.82944
Type04,240,RATIO_CTRL,1.79950,1.64105,3.36933,1.17118,4.70359,2.56544,470.89954,0.95107,0.97492,1.63929
Type04,245,PCA_GPR,12.77538,12.49888,11.19656,2.38786,32.28966,2.06087,1152.90447,0.90621,0.95080,12.22996
Type04,245,PCA_KRR,8.02936,7.38730,3.24480,1.33600,1.60324,0.88509,13.77404,0.94621,0.97236,7.24067
Type04,245,PCA_LINEAR,7.97764,7.34352,2.81979,1.09642,0.29792,0.53994,12.19447,0.95414,0.97653,7.15369
Type04,245,PCA_SVR,7.79027,7.09338,3.34896,1.49261,4.92284,1.14078,160.16538,0.93891,0.96849,6.97157
Type04,245,PURE_GPR,7.47888,6.84660,2.97438,1.26572,1.56913,1.35119,128.50254,0.95288,0.97587,6.70096
Type04,245,PURE_KRR,7.91360,7.28583,3.28643,1.33076,0.02542,1.35430,189.60356,0.94992,0.97432,7.13261
Type04,245,PURE_SVR,8.09498,7.49454,3.22220,1.33048,0.63677,1.30401,202.89235,0.95044,0.97459,7.32869
Type04,245,RATIO_CTRL,2.26652,1.91463,4.99725,1.35598,4.53179,1.78469,586.86987,0.95236,0.97560,1.90810
Type04,250,PCA_GPR,10.34764,9.42396,4.98947,2.19084,12.59602,1.36975,126.97693,0.91831,0.95742,9.25046
Type04,250,PCA_KRR,8.58976,7.59381,5.02651,2.47451,4.44504,3.06276,423.71606,0.90284,0.94894,7.24558
Type04,250,PCA_LINEAR,8.51317,7.44686,4.28413,2.13351,3.78459,2.68312,451.09601,0.91300,0.95452,7.04659
Type04,250,PCA_SVR,8.20729,7.29780,5.17059,2.46122,5.33630,3.25710,352.00697,0.90415,0.94966,7.00341
Type04,250,PURE_GPR,8.23332,7.23781,4.93150,2.35946,3.71308,3.61789,237.02441,0.91874,0.95765,6.78294
Type04,250,PURE_KRR,8.28507,7.34335,4.99262,2.34030,2.51854,3.74352,124.91445,0.92323,0.96008,6.98020
Type04,250,PURE_SVR,8.12202,7.23844,4.97081,2.27011,2.23454,3.76319,63.46181,0.92324,0.96009,6.91450
Type04,250,RATIO_CTRL,2.00736,1.76375,3.66059,1.11505,1.58700,0.13131,252.66824,0.95302,0.97594,1.76034
Type04,260,PCA_GPR,7.91318,6.83036,4.94296,1.64902,14.16853,1.33748,390.45601,0.92750,0.96239,5.93895
Type04,260,PCA_KRR,9.15183,7.86060,3.13141,1.23738,2.28740,0.27851,229.82915,0.93896,0.96852,7.44771
Type04,260,PCA_LINEAR,9.25637,7.78443,2.74875,1.09947,1.92366,0.05982,186.64856,0.94453,0.97147,7.29705
Type04,260,PCA_SVR,8.89689,7.79315,3.14503,1.25822,3.90993,0.20130,412.63764,0.94044,0.96931,7.49671
Type04,260,PURE_GPR,9.36573,7.88553,3.04332,1.31391,6.22776,1.07931,660.46190,0.94282,0.97057,7.38926
Type04,260,PURE_KRR,8.67642,7.38240,3.25459,1.30827,3.67297,1.36305,627.53579,0.94231,0.97030,6.89504
Type04,260,PURE_SVR,8.30139,7.05679,3.33067,1.33697,2.51028,1.49039,652.25364,0.94162,0.96993,6.59365
Type04,260,RATIO_CTRL,3.39732,3.08804,6.24914,2.08318,8.31956,3.84152,1160.73867,0.92268,0.95979,2.87156
Type04,265,PCA_GPR,7.33841,6.45472,10.26734,2.49298,30.42236,1.68992,1090.41027,0.90592,0.95064,5.66266
Type04,265,PCA_KRR,9.18159,8.00669,3.68464,1.01562,3.02109,0.85154,105.32542,0.94681,0.97268,7.76053
Type04,265,PCA_LINEAR,9.11334,7.85915,3.80230,0.96657,1.93387,0.87811,79.24499,0.94949,0.97409,7.55421
Type04,265,PCA_SVR,9.48542,8.35380,4.14649,1.00797,6.24457,1.13615,237.24431,0.94724,0.97290,8.12225
Type04,265,PURE_GPR,9.26273,7.97909,4.01587,1.35852,7.58373,0.18013,662.46468,0.93743,0.96770,7.70633
Type04,265,PURE_KRR,8.60312,7.38666,3.37449,1.28509,4.42761,0.37484,543.20756,0.93915,0.96862,7.08644
Type04,265,PURE_SVR,8.40850,7.18342,3.28234,1.28187,3.10931,0.46989,509.86883,0.93955,0.96883,6.88218
Type04,265,RATIO_CTRL,3.79378,3.26141,7.84749,2.45581,8.81439,5.29718,1194.57181,0.91249,0.95425,3.24785
Type04,270,PCA_GPR,8.34766,7.31369,14.98990,3.86369,46.71003,3.73191,1599.89823,0.86303,0.92648,6.93333
Type04,270,PCA_KRR,9.35568,8.30415,2.45520,0.88168,3.65780,0.26964,189.23293,0.95138,0.97509,7.88305
Type04,270,PCA_LINEAR,9.09843,8.04949,2.23780,0.87680,1.92667,0.11265,172.26133,0.95276,0.97581,7.59100
Type04,270,PCA_SVR,10.10393,9.01236,3.35084,0.98262,8.40019,0.69528,305.78156,0.94808,0.97335,8.65847
Type04,270,PURE_GPR,8.92150,7.82370,2.63150,1.25093,7.43865,1.07678,814.97867,0.93778,0.96789,7.38358
Type04,270,PURE_KRR,8.60382,7.48127,2.42343,1.15949,5.77876,1.07843,701.62291,0.94077,0.96948,6.98530
Type04,270,PURE_SVR,8.66143,7.49547,2.26319,1.13533,5.05762,1.10032,637.08746,0.94164,0.96994,6.96917
Type04,270,RATIO_CTRL,3.57557,2.96089,6.67681,2.49074,9.27481,5.07653,1432.87454,0.91295,0.95449,2.95005
Type04,280,PCA_GPR,12.50709,10.56783,25.01848,5.88225,79.48589,5.98540,3058.26206,0.81071,0.89546,10.47569
Type04,280,PCA_KRR,9.09085,7.85269,2.83795,0.91501,0.14686,0.42267,107.37109,0.95368,0.97629,7.41289
Type04,280,PCA_LINEAR,9.31446,8.09673,2.95125,0.82669,1.75988,0.42601,51.15345,0.95514,0.97706,7.72045
Type04,280,PCA_SVR,8.57133,7.41625,3.36372,0.92540,4.49187,0.05191,248.63852,0.95357,0.97624,6.90746
Type04,280,PURE_GPR,7.68657,6.45599,4.27297,1.30549,0.27538,1.43984,465.06155,0.92972,0.96358,5.78175
Type04,280,PURE_KRR,8.23407,6.92855,3.59057,1.34229,4.66837,1.15242,665.02822,0.92821,0.96277,6.36575
Type04,280,PURE_SVR,8.29414,7.00166,3.68352,1.35850,5.63783,1.07460,697.74990,0.92776,0.96253,6.48172
Type04,280,RATIO_CTRL,4.69282,4.04520,8.24476,3.14642,9.99586,6.43629,1512.18023,0.89711,0.94577,4.03027
Type05,240,PCA_GPR,7.82119,7.19396,0.81090,0.22112,2.01288,0.53778,139.34497,0.98516,0.99252,6.78031
Type05,240,PCA_KRR,8.12318,7.57133,1.44107,0.41614,0.55801,0.25687,4.45559,0.97886,0.98932,7.21107
Type05,240,PCA_LINEAR,7.83631,7.21179,1.74679,0.54160,2.36010,0.73650,213.88887,0.96153,0.98039,6.84780
Type05,240,PCA_SVR,8.21593,7.68554,1.27925,0.36897,1.43937,0.21287,9.69433,0.97661,0.98817,7.29009
Type05,240,PURE_GPR,11.81623,11.35595,4.66560,1.23564,10.80039,0.50950,164.05751,0.93466,0.96623,10.97137
Type05,240,PURE_KRR,8.04425,7.47509,1.34564,0.39258,1.12425,0.37182,14.29936,0.97976,0.98978,7.11151
Type05,240,PURE_SVR,8.07609,7.52912,1.17362,0.31821,1.02796,0.44781,110.80283,0.98029,0.99004,7.12768
Type05,240,RATIO_CTRL,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000
Type05,260,PCA_GPR,8.09357,7.33908,3.30031,1.43338,2.73330,1.10871,100.17408,0.93327,0.96548,7.13041
Type05,260,PCA_KRR,8.73694,7.66376,4.92790,1.55172,2.54727,1.04043,164.95680,0.93181,0.96470,7.43357
Type05,260,PCA_LINEAR,8.47185,7.77232,3.30792,1.37359,0.95696,1.38570,22.82370,0.93520,0.96652,7.56198
Type05,260,PCA_SVR,8.81395,7.46602,4.30134,2.07848,0.97487,1.71165,298.77227,0.91290,0.95447,6.70192
Type05,260,PURE_GPR,9.83618,8.24893,5.70288,1.75724,4.49335,1.65847,202.64597,0.92875,0.96306,7.89676
Type05,260,PURE_KRR,9.04541,7.92167,6.29622,1.73798,5.42424,1.55353,141.72613,0.93440,0.96609,7.72085
Type05,260,PURE_SVR,8.85072,7.93246,6.60233,1.69095,6.39485,1.84112,113.61886,0.93571,0.96679,7.76178
Type05,260,RATIO_CTRL,2.85491,2.54997,4.38214,2.02232,6.20045,4.39942,709.51619,0.91891,0.95774,2.54127
Type05,280,PCA_GPR,10.84492,9.62404,21.62544,5.55595,69.35714,4.59402,2523.11401,0.81031,0.89521,9.62445
Type05,280,PCA_KRR,10.66373,8.88638,3.20155,1.34051,10.87818,0.44100,46.74915,0.93292,0.96530,7.76828
Type05,280,PCA_LINEAR,9.17363,8.44416,3.02776,1.05346,1.74352,0.46893,199.60656,0.95482,0.97689,8.13978
Type05,280,PCA_SVR,9.05279,8.39326,11.69845,5.28919,29.77800,2.41741,920.46733,0.82105,0.90173,7.65208
Type05,280,PURE_GPR,12.92631,11.06246,9.07373,2.27865,3.63005,0.69777,559.30851,0.92005,0.95836,9.35642
Type05,280,PURE_KRR,10.88098,9.46306,8.25401,2.56731,6.13519,0.31019,307.31434,0.91076,0.95329,8.17542
Type05,280,PURE_SVR,12.84681,11.00261,9.06282,2.28670,3.18463,0.66673,526.56499,0.91855,0.95755,9.43155
Type05,280,RATIO_CTRL,4.35399,3.84956,6.32170,2.45065,6.33436,5.75988,1029.07724,0.91074,0.95328,3.20855
Type06,230,PCA_GPR,21.94007,21.13537,27.48255,6.16048,83.16341,5.67650,2874.61005,0.79326,0.88471,20.99269
Type06,230,PCA_KRR,7.47756,7.01001,0.89907,0.28805,0.31364,0.17841,62.15019,0.97940,0.98959,6.65253
Type06,230,PCA_LINEAR,7.05279,6.54420,1.21991,0.44351,2.09554,0.14315,29.86004,0.97846,0.98911,6.26654
Type06,230,PCA_SVR,7.86522,7.47248,1.64985,0.37460,2.45844,0.09713,4.77515,0.97550,0.98760,7.12784
Type06,230,PURE_GPR,8.68683,8.36474,3.21454,0.74666,6.95251,0.36903,186.16864,0.96032,0.97976,8.01829
Type06,230,PURE_KRR,7.50202,7.02293,0.88325,0.28115,0.48458,0.26385,76.29360,0.97958,0.98968,6.66170
Type06,230,PURE_SVR,7.51470,7.06914,0.89048,0.24353,1.01817,0.30377,139.48187,0.98323,0.99155,6.73220
Type06,230,RATIO_CTRL,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000
Type06,240,PCA_GPR,16.05174,15.75993,17.07113,4.63117,52.99250,3.74573,2048.27019,0.83680,0.91115,15.60977
Type06,240,PCA_KRR,6.85545,6.32971,2.93457,1.00421,2.83321,0.03922,118.29143,0.94935,0.97402,6.13047
Type06,240,PCA_LINEAR,7.18564,6.59542,2.97089,0.87239,1.39233,0.00886,164.98027,0.96349,0.98141,6.26941
Type06,240,PCA_SVR,6.77938,6.26567,3.65320,1.20292,2.56819,0.38961,166.47020,0.94302,0.97068,6.09479
Type06,240,PURE_GPR,7.23266,6.65835,2.82875,0.87762,2.75183,0.03640,68.98465,0.96252,0.98090,6.41379
Type06,240,PURE_KRR,7.00225,6.47763,3.02815,1.06798,2.46154,0.14426,103.21219,0.95347,0.97618,6.27321
Type06,240,PURE_SVR,7.38602,6.83981,3.04857,1.05154,2.23765,0.22543,78.35930,0.95697,0.97801,6.60486
Type06,240,RATIO_CTRL,3.36247,3.00274,2.88550,1.15716,2.62659,1.52561,425.40886,0.95584,0.97742,2.09501
Type06,250,PCA_GPR,11.17964,11.01816,7.13605,2.14682,19.88484,1.19220,620.13672,0.91611,0.95622,10.79196
Type06,250,PCA_KRR,7.67046,7.16374,2.21561,0.71472,2.94042,0.33248,115.59507,0.96706,0.98325,6.87941
Type06,250,PCA_LINEAR,7.76806,7.25359,2.18205,0.76298,3.08870,0.38922,188.31497,0.96052,0.97986,6.97807
Type06,250,PCA_SVR,8.35721,7.97278,2.91098,0.66987,2.03664,0.07612,35.97266,0.97108,0.98533,7.63425
Type06,250,PURE_GPR,7.52365,6.99859,2.35899,0.76838,4.63724,0.32336,236.85124,0.96250,0.98089,6.75956
Type06,250,PURE_KRR,7.85905,7.36276,2.29188,0.73393,2.40005,0.21427,143.42541,0.96751,0.98349,7.06472
Type06,250,PURE_SVR,8.06544,7.56219,2.16936,0.70059,2.41580,0.23592,136.01459,0.96339,0.98135,7.28877
Type06,250,RATIO_CTRL,2.24405,2.16608,2.94789,1.56287,2.75164,2.47719,318.91786,0.94100,0.96960,2.15998
Type06,270,PCA_GPR,7.52516,6.48919,13.92766,2.94328,44.43801,4.20642,1394.44688,0.89141,0.94259,6.43406
Type06,270,PCA_KRR,9.12746,8.50772,4.25949,1.15162,4.02910,1.36876,62.43934,0.94591,0.97220,8.24084
Type06,270,PCA_LINEAR,8.95055,8.43572,3.99536,1.16288,4.77317,1.45800,45.53606,0.95123,0.97501,8.18806
Type06,270,PCA_SVR,9.72279,8.86641,3.89522,1.31999,3.60917,1.06868,6.64766,0.93557,0.96671,8.59310
Type06,270,PURE_GPR,9.24900,8.69884,4.03902,1.20822,3.43022,1.20502,8.47511,0.94097,0.96959,8.46232
Type06,270,PURE_KRR,9.32050,8.66972,4.34674,1.22116,4.18583,1.10937,33.18305,0.93917,0.96863,8.40322
Type06,270,PURE_SVR,9.66303,9.08258,4.40316,1.09679,2.70887,1.01792,121.67347,0.95140,0.97509,8.81674
Type06,270,RATIO_CTRL,4.39672,4.22818,5.23839,2.29894,4.44541,4.03695,1095.08437,0.92342,0.96019,2.83595
Type06,280,PCA_GPR,11.60959,9.97561,24.45096,5.51680,77.75502,7.14195,2816.34439,0.82335,0.90312,9.82519
Type06,280,PCA_KRR,8.78327,8.14986,4.28282,1.29836,7.97194,2.18066,321.93492,0.94459,0.97151,7.77605
Type06,280,PCA_LINEAR,8.65838,8.11954,3.74041,1.27744,6.64891,2.19592,195.64595,0.94514,0.97180,7.90180
Type06,280,PCA_SVR,8.90379,7.95120,4.05923,1.21581,9.73383,2.47600,354.20495,0.94935,0.97402,7.46776
Type06,280,PURE_GPR,8.33116,7.67407,4.54942,1.26741,14.05071,2.45880,683.06838,0.94052,0.96935,7.37259
Type06,280,PURE_KRR,9.47517,8.82274,3.70117,1.25018,6.44522,1.90814,425.27880,0.94886,0.97376,8.42114
Type06,280,PURE_SVR,10.84043,10.10915,3.20128,1.22086,4.53251,1.76864,299.71100,0.95266,0.97576,9.55028
Type06,280,RATIO_CTRL,5.44226,5.20692,5.04999,2.29417,4.14405,4.58850,1149.41379,0.92556,0.96134,3.05416
Type07,250,PCA_GPR,15.31343,15.15540,19.02229,3.88367,50.48039,4.01727,1585.47827,0.86066,0.92512,15.02865
Type07,250,PCA_KRR,12.12122,12.01796,9.30056,2.18842,27.78730,1.45513,681.19142,0.91109,0.95347,11.81815
Type07,250,PCA_LINEAR,12.52568,12.42835,10.05867,2.31221,29.61642,1.89140,867.31891,0.90703,0.95125,12.22335
Type07,250,PCA_SVR,13.31033,13.00688,10.58054,2.69848,29.94256,1.05503,436.09984,0.89548,0.94486,12.80346
Type07,250,PURE_GPR,12.94575,12.66823,10.23091,2.36274,31.52205,1.94556,997.86158,0.91344,0.95476,12.43276
Type07,250,PURE_KRR,12.23216,12.11903,9.40998,2.29453,28.95138,1.55757,812.02745,0.91250,0.95425,11.92595
Type07,250,PURE_SVR,12.56088,12.42373,9.87122,2.50996,30.32848,1.61964,696.70704,0.90732,0.95141,12.22975
Type07,250,RATIO_CTRL,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000
Type07,270,PCA_GPR,8.38264,7.49574,10.76174,1.46262,7.09493,0.24897,550.30435,0.93401,0.96588,7.39835
Type07,270,PCA_KRR,13.13665,13.00763,10.97344,2.40739,31.01409,1.21024,803.23015,0.90617,0.95078,12.77704
Type07,270,PCA_LINEAR,12.96443,12.85656,10.56216,2.35893,29.87369,1.08987,763.87752,0.90755,0.95153,12.63533
Type07,270,PCA_SVR,12.50530,12.35893,12.31033,2.49589,27.88821,0.65130,254.20024,0.90333,0.94921,12.16919
Type07,270,PURE_GPR,11.65854,11.53903,9.32253,2.38549,29.68440,1.23711,1133.67168,0.91174,0.95383,11.36204
Type07,270,PURE_KRR,13.14437,12.98991,10.89345,2.64946,33.85180,1.72062,1209.04944,0.90971,0.95272,12.79375
Type07,270,PURE_SVR,13.29994,13.17558,11.02543,2.63745,35.08548,2.11690,1380.89819,0.90886,0.95226,12.97484
Type07,270,RATIO_CTRL,1.69932,1.61796,2.33479,0.78455,3.08438,1.31728,395.37899,0.96106,0.98014,1.61294
Type07,280,PCA_GPR,7.69388,6.80590,11.72416,2.96937,39.46625,3.74905,1550.17020,0.89612,0.94521,6.71600
Type07,280,PCA_KRR,12.99987,12.36983,7.40853,2.45891,18.50433,1.08419,996.96209,0.91287,0.95445,12.07035
Type07,280,PCA_LINEAR,13.47487,13.32595,10.31872,2.53129,27.97207,1.33351,925.04558,0.90696,0.95121,13.11589
Type07,280,PCA_SVR,9.82048,9.05822,11.87989,4.17280,1.24388,6.48057,2026.07373,0.86626,0.92834,8.81998
Type07,280,PURE_GPR,15.16612,14.30826,10.79647,2.95264,32.25847,1.34872,1641.76753,0.90858,0.95210,14.01243
Type07,280,PURE_KRR,13.01760,12.45770,7.77875,2.46202,22.92389,1.27954,1381.63914,0.92111,0.95894,12.23035
Type07,280,PURE_SVR,15.24188,14.45255,10.78181,2.96117,31.80384,1.34975,1609.10978,0.90934,0.95252,14.16855
Type07,280,RATIO_CTRL,3.06462,2.73623,5.33820,1.84152,2.51820,2.60882,835.80078,0.93292,0.96530,2.66693
