type, side, size, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16, x17, y17, x18, y18, x19, y19, x20, y20, x21, y21, x22, y22, x23, y23, x24, y24, x25, y25, x26, y26, x27, y27, x28, y28, x29, y29, x30, y30, x31, y31, x32, y32, x33, y33, x34, y34, x35, y35, x36, y36, x37, y37, x38, y38, x39, y39, x40, y40, x41, y41, x42, y42, x43, y43, x44, y44, x45, y45, x46, y46, x47, y47, x48, y48, x49, y49, x50, y50, x51, y51, x52, y52, x53, y53, x54, y54, x55, y55, x56, y56, x57, y57, x58, y58, x59, y59, x60, y60
Type04, L, 240, 58.474587, 240.543539, 55.007599, 240.767409, 48.744087, 238.845088, 39.427265, 234.922913, 31.821819, 227.663613, 27.346628, 218.295339, 24.613434, 208.958680, 22.537576, 198.858820, 20.918833, 189.349820, 19.638880, 179.756749, 17.945484, 170.743592, 15.907163, 160.749449, 14.227230, 152.083204, 12.397220, 142.326275, 10.374507, 133.564986, 8.418500, 122.761545, 6.482527, 114.489521, 4.735529, 104.331417, 2.868948, 95.125681, 1.235200, 85.752905, 0.096150, 76.245263, 0.000000, 66.771190, 1.101302, 57.597776, 3.693693, 48.005105, 6.902854, 38.795282, 10.757353, 29.577512, 15.177802, 20.553234, 20.867570, 12.068199, 29.026898, 5.354975, 38.368490, 1.784683, 47.933253, 0.000000, 57.339839, 1.302646, 66.208470, 6.996462, 73.235119, 15.076826, 77.712669, 23.897914, 80.833448, 33.286716, 82.669008, 43.203144, 83.698974, 52.358903, 84.099992, 62.692680, 83.950252, 70.963326, 83.594544, 81.209392, 82.292124, 90.448609, 81.254672, 100.026842, 79.881978, 109.654247, 79.070066, 119.171317, 78.645292, 128.720775, 78.971094, 137.973041, 79.696742, 147.497976, 80.788973, 157.294827, 81.646004, 166.510631, 82.625901, 175.695081, 82.713904, 185.121462, 82.991444, 194.778443, 84.303460, 204.511451, 83.975207, 213.340419, 81.059349, 222.419147, 75.816711, 231.410346, 68.442480, 238.435412, 61.519281, 240.203482, 58.844652, 240.621757
Type04, L, 245, 58.468482, 245.565245, 54.994911, 245.485624, 48.565517, 244.804898, 38.984659, 240.532242, 31.394750, 232.619146, 27.815967, 223.650455, 25.156293, 214.167130, 23.432045, 204.318660, 22.328950, 194.947723, 20.835872, 184.706782, 19.409469, 175.450562, 17.415353, 165.731052, 15.436704, 155.961377, 13.101919, 146.501373, 11.015933, 136.569040, 8.417822, 127.181151, 6.504998, 117.769765, 4.178481, 108.163230, 2.253824, 98.672894, 0.746560, 88.479215, 0.000000, 78.668696, 0.494488, 69.183535, 1.962032, 59.156330, 4.130830, 50.089620, 7.191886, 40.360748, 10.606727, 30.842673, 14.598731, 21.413959, 20.091278, 12.491842, 28.523029, 5.445301, 37.894463, 1.426644, 47.219698, 0.000000, 57.230882, 1.906773, 66.207541, 7.455597, 73.481972, 15.123621, 78.313815, 24.418981, 80.943373, 33.761772, 83.862723, 43.082313, 86.773726, 52.609369, 85.728804, 62.199239, 85.679350, 72.486997, 84.100183, 82.244764, 82.548613, 91.800523, 81.014911, 102.217863, 80.252577, 110.623358, 79.748840, 121.066587, 79.904975, 130.626106, 80.441144, 141.184676, 80.991625, 149.522256, 82.001971, 160.598757, 83.041477, 170.146429, 83.998283, 180.339525, 84.984528, 190.181421, 85.698556, 200.005923, 86.183367, 209.572080, 85.790429, 219.216142, 83.316704, 228.908239, 76.601856, 237.743336, 68.038820, 243.435424, 61.450412, 244.719593, 58.877360, 245.787146
Type04, L, 250, 61.549288, 250.446904, 58.667471, 250.365456, 51.461542, 249.723428, 42.221050, 244.577765, 34.078642, 236.592202, 29.403918, 227.272938, 26.345188, 216.999116, 24.889763, 207.099847, 23.862104, 196.368638, 22.266115, 185.720303, 20.513659, 176.232552, 18.300510, 166.151291, 15.877676, 156.286187, 13.446160, 146.901727, 10.861380, 137.164390, 8.292680, 127.295490, 6.025889, 118.026063, 3.605582, 107.471514, 2.002682, 98.363266, 0.547346, 87.647892, 0.000000, 77.351842, 0.761034, 67.513682, 2.564245, 57.551751, 5.303137, 47.658608, 8.618605, 38.137299, 12.585535, 28.334156, 17.240627, 19.027696, 23.913349, 10.206014, 32.891658, 4.177469, 42.485410, 0.886709, 51.967457, 0.000000, 62.208777, 2.323357, 71.062998, 8.550616, 78.112635, 16.782782, 82.729742, 25.821590, 86.542808, 35.884074, 88.709758, 45.817564, 89.639085, 55.161344, 89.907982, 65.622097, 89.387870, 75.510070, 88.296506, 85.167491, 86.951170, 94.841363, 85.576663, 105.051300, 84.282241, 114.818287, 83.619900, 124.685370, 83.179644, 135.471236, 83.405381, 144.816995, 84.591160, 155.374162, 85.849676, 165.444131, 87.044832, 175.768664, 87.702244, 185.032459, 88.403625, 193.995087, 89.516005, 204.134402, 89.963330, 214.890502, 89.265823, 224.129266, 86.823633, 234.021179, 80.832187, 243.409596, 71.178388, 248.758615, 64.841141, 250.092516, 61.539303, 250.420912
Type04, L, 260, 58.825375, 260.581696, 55.403030, 260.136409, 48.546013, 259.134834, 38.582877, 253.398648, 31.979970, 244.355459, 28.440750, 234.346846, 26.188899, 224.101807, 24.412935, 213.926538, 22.924884, 203.868351, 21.390245, 193.300262, 19.651112, 183.209137, 17.631079, 172.631603, 15.551347, 162.911053, 13.206528, 152.360331, 10.764374, 142.537300, 8.448039, 132.198943, 6.160035, 122.074274, 3.961756, 111.666415, 1.805885, 101.625486, 0.656523, 91.406722, 0.000000, 81.354807, 0.896686, 70.616333, 2.712609, 60.953960, 5.286881, 50.676515, 8.826758, 40.460969, 12.411947, 30.557181, 17.088067, 20.791326, 23.489979, 11.480535, 32.531512, 4.485773, 42.242124, 1.124468, 52.695279, 0.000000, 62.472979, 2.691084, 72.146163, 9.025805, 78.185693, 18.768725, 82.572001, 27.852269, 86.196439, 38.338890, 88.203550, 48.161344, 89.592073, 58.424240, 89.561951, 68.365322, 88.799264, 79.251368, 87.259647, 88.998080, 85.691773, 99.245319, 84.197763, 109.334459, 83.000926, 119.577550, 82.340715, 130.009047, 82.305362, 140.125750, 82.896970, 150.878439, 83.537362, 161.472936, 84.811261, 172.054973, 85.793002, 182.365291, 87.243478, 192.578292, 88.299034, 202.933581, 89.319718, 213.756084, 89.764232, 224.445390, 88.735200, 234.841783, 85.579913, 244.719365, 78.530856, 254.182316, 68.969744, 259.646565, 61.988838, 260.368792, 59.494657, 260.335177
Type04, L, 265, 59.698363, 265.462442, 56.117027, 265.376883, 49.613968, 264.614724, 39.202676, 260.056464, 31.792429, 250.950241, 27.944597, 240.720745, 25.463993, 230.594214, 23.459555, 219.431094, 22.126139, 209.108153, 20.946263, 198.518700, 19.387618, 187.965625, 17.376105, 176.764444, 15.474108, 167.158605, 13.156300, 156.262200, 10.937515, 146.133556, 8.606887, 135.538080, 6.325275, 125.490707, 4.259553, 115.184491, 2.307047, 104.489409, 0.714308, 94.291284, 0.000000, 83.923506, 0.439780, 73.417658, 2.123189, 62.598405, 4.552699, 52.800943, 7.811983, 42.301449, 11.423494, 32.304431, 15.889882, 22.091908, 21.642686, 12.499327, 30.553239, 4.829518, 40.711041, 0.893116, 51.167437, 0.000000, 61.898306, 2.456250, 71.554857, 8.874952, 78.248521, 18.473605, 82.597762, 28.289716, 85.584180, 38.781297, 87.834516, 49.218855, 89.687006, 59.088889, 90.300858, 69.408906, 89.670374, 79.987174, 88.433570, 90.400437, 87.249240, 100.579927, 85.954426, 110.703365, 85.116862, 121.625986, 84.222440, 131.898688, 84.115566, 142.588330, 84.273843, 152.989644, 84.793843, 163.253208, 85.972488, 173.515476, 87.118887, 184.305084, 88.241121, 194.711516, 89.439596, 205.192960, 89.993160, 215.955318, 90.114974, 226.787530, 88.992000, 237.458179, 86.211497, 248.139583, 80.589964, 258.193368, 70.058527, 264.123889, 63.882859, 264.983770, 59.081653, 265.623901
Type04, L, 270, 62.601376, 270.507999, 58.614969, 270.604524, 51.600155, 269.851820, 41.152550, 264.949427, 33.208079, 256.001570, 29.232748, 245.741464, 26.677800, 235.788410, 25.077908, 224.555232, 23.065972, 214.235378, 21.529135, 203.323242, 19.556333, 192.673081, 17.810362, 182.225204, 15.634967, 171.528040, 13.393776, 160.751182, 11.183098, 150.388039, 8.858070, 139.650678, 6.582885, 128.931818, 4.175602, 118.143281, 1.881298, 107.157727, 0.319898, 96.665510, 0.000000, 86.060011, 1.296821, 75.703765, 3.201639, 64.788740, 4.934992, 54.552648, 7.547393, 43.446432, 11.217579, 33.181819, 16.471134, 23.080101, 23.346194, 13.647643, 32.340340, 5.823538, 42.444983, 1.063489, 53.364991, 0.000000, 63.846091, 2.036707, 74.188256, 8.430673, 80.068610, 18.292819, 84.638666, 27.693878, 88.189922, 38.528652, 90.345730, 48.996858, 91.534747, 59.855058, 91.299497, 70.231886, 90.352296, 81.324187, 88.678745, 91.910540, 87.221004, 102.422039, 85.913410, 113.335126, 85.112820, 123.384563, 84.460985, 133.628043, 84.241984, 144.536369, 84.530437, 155.347963, 85.390515, 165.841901, 86.487534, 176.757285, 88.045095, 187.143952, 89.311399, 197.470535, 90.613593, 208.496776, 91.309471, 219.310291, 91.522435, 229.996258, 90.462793, 240.119680, 88.003578, 250.749614, 82.940895, 261.206980, 73.273719, 268.628792, 66.081487, 269.959897, 62.732810, 270.420282
Type04, L, 280, 64.146378, 280.631529, 60.282824, 280.513415, 52.671940, 279.788902, 41.873289, 275.100512, 33.951316, 265.642059, 29.527773, 255.003148, 26.658264, 244.301524, 24.417215, 232.620333, 22.716515, 221.832213, 21.401545, 210.446681, 19.510688, 199.623085, 17.706576, 188.520651, 15.223766, 177.346917, 13.064525, 166.499070, 10.724324, 156.236101, 8.480173, 144.943693, 6.206462, 134.524483, 4.353822, 123.813454, 2.263085, 113.013693, 0.936688, 101.057161, 0.000000, 90.475869, 0.480717, 78.489450, 1.997021, 67.693840, 4.515122, 57.121366, 8.208113, 45.806958, 11.894537, 35.357767, 16.568014, 24.785582, 22.648284, 14.551636, 31.889603, 6.117044, 42.499949, 1.641321, 53.428218, 0.000000, 64.812745, 1.896040, 75.056009, 8.697998, 81.962038, 18.791777, 87.091693, 28.901513, 90.684260, 39.961022, 92.924137, 50.514458, 93.798363, 61.052556, 94.032601, 72.561801, 93.416571, 83.568253, 92.440129, 94.804375, 91.155674, 105.083291, 89.886299, 116.363487, 88.798456, 127.695745, 87.651345, 138.331318, 87.348852, 149.524543, 87.239185, 160.484418, 87.858901, 171.457831, 89.009990, 182.991389, 90.182483, 194.066635, 91.388511, 204.870712, 92.709669, 215.931788, 93.683454, 226.637871, 94.108799, 238.682730, 93.199194, 249.875849, 91.261764, 260.765673, 85.682690, 271.047533, 75.632671, 278.438888, 68.280330, 279.941543, 64.065266, 280.666672
Type05, L, 240, 55.056199, 240.387843, 51.880975, 240.281952, 45.488306, 239.550320, 36.297440, 234.466508, 29.847702, 226.459846, 26.369893, 217.324439, 23.929683, 207.888308, 22.173602, 198.320052, 20.752410, 188.591436, 19.824498, 178.983979, 19.006552, 168.622882, 17.942731, 158.981480, 16.305020, 149.239700, 14.179455, 140.303938, 10.996245, 130.799982, 7.708545, 122.095450, 4.417454, 112.910333, 1.735960, 103.764079, 0.419844, 94.258854, 0.000000, 83.956675, 0.590058, 74.716127, 2.327407, 65.190757, 4.518022, 55.607975, 7.465494, 46.395714, 10.983215, 37.042440, 15.183939, 28.040045, 20.048021, 19.080845, 26.649717, 11.120711, 34.631576, 4.572429, 43.751090, 1.003670, 53.690339, 0.000000, 63.554751, 2.349149, 70.627263, 10.279544, 73.917337, 19.403437, 77.135567, 28.642586, 80.321605, 37.635713, 82.482175, 46.826947, 83.544821, 55.693669, 83.232263, 65.286270, 81.641758, 74.780129, 79.552388, 84.166393, 76.635556, 93.662258, 74.064507, 102.836143, 71.719399, 112.682663, 70.433525, 121.522387, 70.619498, 131.779603, 71.440182, 140.495179, 72.879215, 150.064470, 74.798502, 159.384606, 76.887740, 168.589757, 79.249201, 177.760558, 81.362267, 187.518156, 83.074203, 196.457985, 83.586170, 206.097181, 82.295285, 215.535544, 79.447489, 225.012829, 73.363911, 233.752272, 64.408003, 238.639332, 58.093736, 240.321052, 55.516899, 240.152360
Type05, L, 260, 57.882717, 260.438559, 54.819442, 259.854702, 48.118587, 259.160767, 38.877399, 252.173155, 33.219745, 242.856799, 30.065791, 232.816093, 27.541991, 223.266226, 25.548084, 212.931263, 24.268582, 201.936426, 23.141582, 191.905091, 22.132996, 181.457851, 20.920840, 171.777548, 19.133777, 160.988789, 16.368602, 151.061406, 13.276941, 140.493597, 9.946835, 130.993617, 6.669333, 120.934503, 3.628374, 111.135905, 1.388221, 101.052621, 0.000000, 90.055675, 0.075092, 79.922638, 1.034857, 70.464543, 3.156844, 60.219155, 5.779170, 50.177746, 9.226547, 40.309511, 13.586676, 30.315532, 18.003285, 20.601042, 23.726707, 11.027852, 32.432084, 4.006872, 42.369576, 0.495487, 52.314631, 0.000000, 62.199206, 3.112241, 71.079673, 11.053237, 75.651137, 20.425188, 78.921743, 30.627754, 82.194309, 40.824999, 84.618295, 50.633016, 86.476225, 61.476240, 87.037181, 71.528682, 86.656662, 82.636772, 84.781851, 92.637691, 82.870455, 102.498706, 80.147470, 112.631149, 77.895286, 122.572533, 75.903011, 132.573761, 74.901050, 142.290852, 75.144118, 152.449916, 76.280762, 163.596301, 78.062834, 173.718257, 80.275852, 183.604491, 82.441426, 193.513606, 84.547615, 203.850453, 86.387044, 213.332947, 87.161034, 223.716725, 86.651632, 233.515637, 83.902999, 243.570321, 78.230307, 253.310122, 68.415170, 258.962232, 61.742430, 260.219035, 57.446430, 260.271148
Type05, L, 280, 63.826655, 280.497414, 67.626320, 280.145133, 74.815345, 278.334929, 84.821717, 270.836228, 90.544916, 260.066537, 92.773400, 249.497932, 92.173541, 238.318424, 90.983694, 227.664132, 88.947243, 216.340437, 87.063856, 205.962411, 84.595708, 194.730820, 82.483377, 184.138300, 80.424446, 173.573059, 79.240136, 162.314004, 78.905145, 151.081663, 80.072028, 140.095105, 81.938477, 129.101386, 84.673752, 118.244938, 87.823232, 107.529097, 90.532137, 96.902713, 92.320645, 85.618650, 92.564081, 75.119896, 91.202105, 62.933975, 89.140394, 52.208469, 86.263433, 41.822737, 83.402409, 30.822199, 80.844383, 20.452352, 75.032966, 9.892947, 65.167131, 1.822464, 54.501339, 0.000000, 42.672726, 1.139010, 32.346952, 6.419266, 23.751946, 15.437856, 17.600361, 25.387105, 12.862371, 36.193234, 8.707378, 46.711350, 5.170965, 57.626945, 2.646071, 68.562341, 0.756427, 79.316146, 0.000000, 90.942792, 0.131458, 101.822124, 1.864176, 112.946208, 4.134370, 123.902547, 7.483131, 134.145618, 10.700235, 144.434436, 14.400899, 155.663502, 17.504354, 166.341802, 19.748301, 177.328736, 21.980575, 188.718732, 23.613311, 199.462075, 24.773148, 210.935649, 25.890654, 220.772029, 27.209190, 231.551719, 28.760040, 241.717983, 31.408735, 252.856448, 35.439941, 263.249127, 42.528078, 273.302834, 53.062516, 279.529494, 60.320946, 280.412695, 63.802949, 280.553200
Type05, L, 290, 67.690748, 290.667728, 64.226174, 290.657469, 56.785254, 290.248202, 45.815743, 283.797744, 38.206104, 273.781352, 33.755443, 263.101130, 30.736428, 251.445724, 28.285254, 240.671891, 26.493867, 229.234055, 24.911341, 217.553365, 23.654228, 206.326834, 22.345881, 194.649911, 20.466822, 183.300047, 18.146514, 171.870346, 14.844832, 161.105393, 11.303473, 149.472626, 7.570447, 138.271171, 4.081394, 126.848706, 1.697122, 115.821077, 0.157855, 104.154874, 0.000000, 94.018818, 0.788273, 80.730951, 2.943733, 70.319955, 5.495428, 58.605814, 9.130687, 48.103349, 13.147346, 36.710194, 18.074089, 25.866827, 24.470335, 15.607743, 33.433646, 6.603301, 44.568763, 1.610238, 55.761788, 0.000000, 66.734318, 3.060164, 77.443984, 10.275156, 83.692732, 21.028769, 87.717093, 31.765567, 90.714347, 42.891084, 93.182131, 53.953943, 95.606158, 65.590991, 96.976766, 76.995190, 97.277082, 87.913907, 95.640444, 99.738210, 92.771117, 110.517207, 89.483816, 121.747243, 86.359558, 132.902757, 84.066380, 144.176229, 82.608597, 154.921257, 82.625696, 168.991586, 83.916064, 179.900858, 86.128539, 191.372846, 88.384071, 202.805450, 91.082845, 213.588107, 93.570136, 225.241982, 95.779436, 235.991084, 97.163340, 248.228264, 97.077643, 259.608305, 95.415908, 270.548244, 89.693275, 281.387613, 78.733827, 288.684684, 71.630041, 289.946163, 67.121087, 291.019411
Type06, L, 230, 51.705769, 230.217853, 48.915872, 229.801171, 42.575447, 228.581023, 34.262204, 223.246138, 27.926446, 215.355780, 24.506690, 206.783724, 22.002309, 197.970190, 20.704293, 188.789116, 19.562429, 179.851581, 18.566830, 170.259813, 16.927022, 161.735213, 15.268297, 153.066470, 13.135008, 143.612936, 10.643883, 134.287625, 8.671022, 125.975406, 6.401902, 116.760161, 4.183274, 107.638366, 2.511370, 98.830046, 0.973433, 89.783229, 0.000000, 80.351439, 0.015118, 71.312977, 0.644344, 61.830585, 2.237484, 53.010978, 4.339783, 43.854421, 7.320693, 34.732873, 10.670824, 25.866212, 15.240059, 17.297448, 21.291078, 9.298083, 29.263439, 3.084567, 38.167374, 0.199183, 47.582049, 0.000000, 56.694846, 3.728671, 64.171057, 9.819945, 69.341779, 18.243469, 72.745312, 26.747425, 75.486801, 35.639638, 77.587853, 44.149857, 79.209169, 53.074035, 79.887745, 62.398852, 79.919288, 71.721692, 79.476949, 80.683114, 78.704529, 89.215855, 77.653811, 98.436918, 76.510692, 107.663177, 75.449793, 116.980697, 74.930711, 125.369004, 74.396502, 135.333335, 74.856801, 144.068524, 75.556429, 153.781482, 76.693867, 162.404317, 78.143452, 171.949785, 78.844082, 180.622298, 79.900389, 189.462716, 79.901597, 198.781257, 79.289135, 207.932649, 76.342001, 217.004720, 69.851956, 224.985409, 60.724392, 228.857611, 55.041031, 230.460947, 51.183630, 229.369362
Type06, L, 240, 54.117967, 240.542033, 50.727112, 240.192357, 44.423202, 239.028419, 35.511198, 233.823285, 29.303881, 225.490079, 26.026144, 216.712287, 23.244381, 207.122666, 21.404884, 197.692129, 19.678145, 188.983415, 18.279625, 179.417366, 16.658054, 169.797933, 15.041964, 160.474639, 13.139337, 151.402726, 11.075376, 141.485807, 9.157196, 133.590179, 6.651978, 124.420219, 4.189509, 114.756346, 2.315048, 105.470927, 0.622846, 95.650917, 0.000000, 86.847937, 0.197986, 77.067019, 0.540453, 68.646398, 2.255184, 59.454974, 3.911634, 50.303754, 6.835334, 40.960292, 9.966587, 31.828538, 14.100669, 22.817205, 19.061638, 14.099089, 26.658280, 6.464926, 35.226339, 1.891151, 44.880571, 0.000000, 54.470467, 1.543272, 63.371047, 7.178382, 69.475262, 15.648928, 73.833006, 24.292720, 77.148653, 33.900516, 79.255212, 42.458125, 80.664884, 52.021940, 81.428812, 61.925342, 81.481087, 71.053105, 81.128555, 80.977231, 80.255667, 90.104399, 79.241945, 100.002446, 77.874089, 109.553295, 76.794913, 119.813580, 76.095217, 128.692812, 75.833523, 138.476202, 76.253091, 148.692993, 76.948142, 157.721458, 78.061920, 167.536947, 79.121231, 177.011881, 80.421712, 186.892146, 81.300009, 196.550755, 81.785269, 206.226813, 80.594638, 215.249955, 77.559022, 225.032916, 71.986076, 233.487888, 63.028586, 239.294209, 57.249652, 239.932224, 54.215131, 240.890357
Type06, L, 250, 55.112584, 250.257871, 52.068890, 249.902094, 45.300773, 249.176494, 36.384991, 243.106052, 29.760056, 234.758862, 25.357839, 225.475115, 22.244926, 215.961301, 20.429408, 206.272003, 19.261219, 196.138798, 18.078101, 186.616800, 16.560177, 176.193825, 14.722193, 166.614464, 12.703418, 156.446987, 10.522955, 146.607053, 8.300738, 137.225670, 6.267498, 128.189125, 3.911616, 118.153122, 2.374666, 108.290627, 0.807788, 98.134613, 0.228208, 88.742225, 0.000000, 79.188538, 0.577535, 69.134008, 1.988277, 59.249122, 4.078829, 49.491969, 7.158574, 39.923473, 11.021569, 30.421940, 15.728493, 21.198232, 21.871304, 12.348010, 29.578544, 4.735406, 39.358504, 0.384777, 49.203959, 0.000000, 58.952519, 2.621186, 67.510750, 10.020443, 72.499716, 18.907702, 76.736658, 28.221484, 79.736486, 37.850567, 81.867748, 47.726960, 83.348965, 57.913745, 84.239818, 67.839312, 84.864040, 77.426052, 84.491970, 86.928866, 83.570998, 97.356481, 81.794751, 106.457314, 80.715924, 117.149946, 79.843862, 126.291191, 79.671670, 135.904082, 79.572509, 146.547082, 80.131797, 156.388429, 80.547912, 166.241141, 81.619675, 175.888420, 82.261565, 186.045708, 83.460350, 195.730316, 84.487042, 206.178598, 84.852310, 216.100610, 83.846018, 225.390963, 81.055320, 235.120247, 74.492523, 243.857430, 64.910780, 248.921072, 58.557834, 249.972939, 54.893552, 250.174584
Type06, L, 270, 60.928753, 270.865342, 57.700573, 270.936230, 50.341501, 270.161258, 40.129033, 265.097103, 32.326804, 256.094725, 28.294600, 246.148663, 25.823705, 236.062789, 23.803565, 225.675177, 22.175189, 215.311727, 20.692280, 204.001059, 19.319710, 194.209091, 17.651206, 183.247232, 15.943312, 172.888845, 13.767079, 162.028694, 10.994505, 151.787150, 8.183777, 140.919925, 5.479065, 130.885627, 3.040045, 120.139546, 1.032840, 109.860639, 0.029121, 98.441064, 0.000000, 87.635527, 0.829845, 77.397564, 2.408733, 66.393769, 4.706483, 56.143542, 7.675281, 45.868469, 11.332988, 35.459104, 15.621327, 25.237080, 21.336137, 15.458169, 30.068941, 6.820719, 39.861000, 2.095365, 51.077059, 0.000000, 61.283582, 2.903884, 70.697703, 9.909374, 77.052786, 19.737722, 81.591672, 29.493475, 85.112597, 40.276752, 87.294251, 50.385211, 88.758853, 61.388084, 89.346297, 73.216506, 89.363288, 83.635987, 88.594523, 94.568789, 87.515255, 105.082269, 86.199539, 115.464753, 84.915528, 125.988396, 83.714641, 136.113769, 82.794047, 146.922149, 82.605047, 157.213225, 82.924410, 167.775325, 83.928938, 179.034640, 85.092973, 189.414463, 86.406809, 199.740148, 87.726828, 210.652287, 88.837491, 220.557086, 89.483759, 230.501677, 88.975563, 241.920498, 86.447480, 251.338110, 80.861097, 262.116353, 71.374044, 268.784055, 64.280170, 270.179512, 61.454757, 271.167950
Type06, L, 280, 64.032872, 280.857178, 60.708850, 280.773017, 53.073321, 280.025005, 42.757942, 275.275064, 33.639784, 266.340376, 29.056067, 255.765746, 26.331056, 245.129377, 24.548937, 234.337604, 22.984104, 223.495307, 21.729215, 211.859628, 20.504496, 201.089909, 18.886833, 190.746819, 16.853688, 178.701591, 14.790704, 168.562447, 12.279617, 158.104585, 9.422801, 146.981766, 6.418678, 135.394294, 3.810920, 124.963615, 1.550085, 113.797282, 0.162979, 103.038594, 0.000000, 91.925676, 1.189387, 80.553904, 2.856993, 70.090473, 5.174728, 58.805281, 7.446586, 48.242743, 10.743891, 38.171625, 15.027967, 27.446872, 21.217671, 17.484675, 29.453158, 8.506935, 39.509827, 2.688354, 50.674229, 0.000000, 62.112800, 2.509535, 71.801677, 9.944066, 79.186318, 19.725561, 84.024822, 29.864646, 87.598984, 40.800117, 89.820168, 50.887493, 91.332868, 61.981931, 92.295084, 72.632366, 92.782712, 84.178525, 92.506529, 94.355762, 91.682784, 106.046623, 90.258430, 116.644488, 88.739199, 127.772659, 87.373537, 138.900819, 86.310167, 150.483789, 86.230887, 160.781422, 86.545307, 171.633667, 87.224274, 182.328614, 88.367973, 194.187768, 89.530650, 204.479088, 90.680541, 216.198392, 91.935324, 226.924457, 92.700400, 238.236570, 92.497853, 249.238995, 90.367724, 260.445499, 84.872742, 270.539189, 75.562733, 279.131824, 68.038629, 279.889150, 63.905682, 281.519904
Type07, L, 250, 59.442478, 250.419353, 55.973852, 250.275472, 49.423036, 249.536346, 39.794938, 245.246091, 31.811127, 237.359964, 27.908439, 227.871346, 25.250237, 218.419230, 23.148694, 208.255212, 21.321232, 198.739877, 19.836048, 188.861897, 18.507965, 178.983781, 17.037658, 168.575626, 15.364974, 159.098893, 12.992480, 149.169617, 10.788205, 140.228166, 7.983532, 130.393684, 5.575011, 120.951087, 3.411037, 111.684913, 1.581809, 101.791525, 0.377220, 92.019274, 0.000000, 81.808331, 0.835059, 71.822933, 2.429502, 62.364383, 5.051082, 52.549754, 8.334807, 42.937761, 12.649365, 33.478276, 17.274375, 24.090228, 23.259804, 15.311715, 30.542303, 7.104842, 40.037916, 1.972320, 49.588541, 0.000000, 59.513719, 0.890818, 68.848494, 6.333922, 75.833706, 14.560986, 80.240979, 24.250120, 82.773339, 33.688997, 84.325010, 43.716813, 84.954483, 52.883083, 85.534177, 62.588302, 86.175459, 72.886637, 85.921305, 83.676821, 84.826908, 92.686053, 83.594534, 102.593800, 82.592048, 112.196867, 82.572027, 122.014467, 82.821898, 133.309843, 82.957534, 143.429932, 82.958176, 154.262973, 83.114995, 163.474199, 83.313412, 172.421680, 83.805810, 182.323541, 84.593863, 192.480767, 85.528423, 202.201898, 86.169591, 212.746983, 85.810373, 222.698421, 83.610735, 232.392320, 78.193343, 241.937691, 69.658425, 248.866393, 62.781129, 249.869216, 60.137193, 250.460086
Type07, L, 270, 61.701647, 270.528288, 58.126666, 270.543013, 51.486920, 269.872561, 41.156997, 264.488465, 33.498228, 255.353219, 29.024586, 244.784098, 26.152501, 235.018065, 24.642005, 223.274464, 23.640758, 213.044546, 22.346403, 203.444445, 20.603505, 192.486181, 18.670662, 181.624767, 16.500702, 171.048906, 14.282699, 160.844353, 11.916541, 150.031083, 9.220707, 139.770268, 7.018634, 129.628877, 4.208768, 118.816454, 2.099652, 108.581883, 0.209960, 97.376776, 0.000000, 86.271156, 1.080690, 76.102018, 3.424702, 65.483079, 6.519048, 55.435644, 10.377572, 44.938561, 14.421237, 34.844738, 19.518088, 24.769875, 25.715804, 15.303110, 34.364119, 6.623009, 44.093658, 1.773310, 55.077197, 0.000000, 65.908630, 1.559885, 75.935635, 6.855923, 81.973238, 17.289201, 84.940226, 27.349066, 87.544049, 38.065903, 89.676538, 48.338711, 90.818590, 59.833783, 91.125496, 69.777203, 90.565230, 80.583170, 90.127968, 90.571683, 89.333554, 101.738582, 89.079525, 112.207429, 88.529013, 122.896033, 88.485852, 133.420885, 88.518818, 144.539815, 88.681808, 155.188038, 88.991280, 166.383539, 89.457198, 176.837470, 89.984612, 187.610449, 90.368499, 198.682338, 90.761512, 208.248132, 91.093227, 219.367967, 90.976135, 230.848652, 90.530977, 241.283741, 88.178100, 251.867602, 81.959693, 261.689409, 72.302441, 268.833110, 65.539078, 269.937887, 61.990661, 270.230560
